#curie_map:
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  GO: http://purl.obolibrary.org/obo/GO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  MONDO: http://purl.obolibrary.org/obo/MONDO_
#  MP: http://purl.obolibrary.org/obo/MP_
#  OBA: http://purl.obolibrary.org/obo/OBA_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#  PR: http://purl.obolibrary.org/obo/PR_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/eva-clinvar.sssom.tsv
#mapping_set_description: EVA ClinVar disease mappings
#subject_type: rdfs literal
#subject_source: https://www.ebi.ac.uk/eva
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
cardiomyopathy, dilated, 100	disease	skos:closeMatch	MONDO:0859381	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 1ll	disease	skos:closeMatch	MONDO:0800367	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 1mm	disease	skos:closeMatch	MONDO:0800368	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 1qq	disease	skos:closeMatch	MONDO:0979239	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2f	disease	skos:closeMatch	MONDO:0030680	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2g	disease	skos:closeMatch	MONDO:0030887	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2h	disease	skos:closeMatch	MONDO:0859358	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2i	disease	skos:closeMatch	MONDO:0957545	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2j	disease	skos:closeMatch	MONDO:0957984	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2k	disease	skos:closeMatch	MONDO:0971175	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2l	disease	skos:closeMatch	MONDO:0979236	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, 2m	disease	skos:closeMatch	MONDO:0979243	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, with woolly hair, keratoderma, and tooth agenesis	disease	skos:closeMatch	MONDO:0011581	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, dilated, with wooly hair, keratoderma, and tooth agenesis	disease	skos:closeMatch	MONDO:0014355	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial hypertrophic, 23, with or without ventricular noncompaction	disease	skos:closeMatch	MONDO:0800347	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial hypertrophic, 28	disease	skos:closeMatch	MONDO:0030317	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial hypertrophic, 29, with polyglucosan bodies	disease	skos:closeMatch	MONDO:0859372	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial hypertrophic, 30, atrial	disease	skos:closeMatch	MONDO:0958241	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial hypertrophic, 31	disease	skos:closeMatch	MONDO:0979573	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial hypertrophic, 4, susceptibility to	disease	skos:closeMatch	MONDO:0800421	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial restrictive, 1	disease	skos:closeMatch	MONDO:0007270	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial restrictive, 3	disease	skos:closeMatch	MONDO:0012900	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial restrictive, 4	disease	skos:closeMatch	MONDO:0016340	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial restrictive, 5	disease	skos:closeMatch	MONDO:0016340	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, familial restrictive, 6	disease	skos:closeMatch	MONDO:0030330	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, fatal	disease	skos:closeMatch	MONDO:0012714	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, hypertrophic, midventricular, digenic	disease	skos:closeMatch	MONDO:0008647	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy, infantile hypertrophic	disease	skos:closeMatch	ORPHA:217587	semapv:ManualMappingCuration	eva	2030-03-26
cardiomyopathy-hypotonia-lactic acidosis syndrome	disease	skos:closeMatch	MONDO:0012557	semapv:ManualMappingCuration	eva	2030-03-26
cardiospondylocarpofacial syndrome	disease	skos:closeMatch	MONDO:0008005	semapv:ManualMappingCuration	eva	2030-03-26
cardiovascular phenotype	disease	skos:closeMatch	HP:0001626	semapv:ManualMappingCuration	eva	2030-03-26
carey-fineman-ziter syndrome 1	disease	skos:closeMatch	ORPHA:1358	semapv:ManualMappingCuration	eva	2030-03-26
carey-fineman-ziter syndrome 2	disease	skos:closeMatch	ORPHA:1358	semapv:ManualMappingCuration	eva	2030-03-26
carney complex	disease	skos:closeMatch	MONDO:0015285	semapv:ManualMappingCuration	eva	2030-03-26
carney complex - trismus - pseudocamptodactyly syndrome	disease	skos:closeMatch	MONDO:0012137	semapv:ManualMappingCuration	eva	2030-03-26
carney complex variant	disease	skos:closeMatch	ORPHA:319340	semapv:ManualMappingCuration	eva	2030-03-26
carney complex, type 1	disease	skos:closeMatch	MONDO:0008057	semapv:ManualMappingCuration	eva	2030-03-26
carney triad	disease	skos:closeMatch	MONDO:0011424	semapv:ManualMappingCuration	eva	2030-03-26
carney-stratakis syndrome	disease	skos:closeMatch	MONDO:0011740	semapv:ManualMappingCuration	eva	2030-03-26
carnitine acylcarnitine translocase deficiency	disease	skos:closeMatch	MONDO:0008918	semapv:ManualMappingCuration	eva	2030-03-26
carnitine deficiency	disease	skos:closeMatch	MONDO:0008919	semapv:ManualMappingCuration	eva	2030-03-26
carnitine palmitoyl transferase 1a deficiency	disease	skos:closeMatch	MONDO:0009705	semapv:ManualMappingCuration	eva	2030-03-26
carnitine palmitoyl transferase ii deficiency, myopathic form	disease	skos:closeMatch	MONDO:0009704	semapv:ManualMappingCuration	eva	2030-03-26
carnitine palmitoyl transferase ii deficiency, neonatal form	disease	skos:closeMatch	MONDO:0012136	semapv:ManualMappingCuration	eva	2030-03-26
carnitine palmitoyl transferase ii deficiency, severe infantile form	disease	skos:closeMatch	MONDO:0010914	semapv:ManualMappingCuration	eva	2030-03-26
carnitine palmitoyltransferase ii deficiency	disease	skos:closeMatch	MONDO:0015515	semapv:ManualMappingCuration	eva	2030-03-26
carotid artery dissection	disease	skos:closeMatch	MONDO:0004763	semapv:ManualMappingCuration	eva	2030-03-26
carotid artery occlusion	disease	skos:closeMatch	MONDO:0004450	semapv:ManualMappingCuration	eva	2030-03-26
carotid artery stenosis	disease	skos:closeMatch	EFO:0007938	semapv:ManualMappingCuration	eva	2030-03-26
carotid body paraganglioma	disease	skos:closeMatch	MONDO:0021053	semapv:ManualMappingCuration	eva	2030-03-26
carpal osteolysis	disease	skos:closeMatch	HP:0001495	semapv:ManualMappingCuration	eva	2030-03-26
carpal tunnel syndrome 1	disease	skos:closeMatch	MONDO:0020730	semapv:ManualMappingCuration	eva	2030-03-26
carpenter syndrome	disease	skos:closeMatch	MONDO:0019012	semapv:ManualMappingCuration	eva	2030-03-26
caspase-8 deficiency	disease	skos:closeMatch	ORPHA:275517	semapv:ManualMappingCuration	eva	2030-03-26
castleman-kojima disease	disease	skos:closeMatch	MONDO:0018702	semapv:ManualMappingCuration	eva	2030-03-26
cat eye syndrome	disease	skos:closeMatch	MONDO:0007276	semapv:ManualMappingCuration	eva	2030-03-26
cataplexy	disease	skos:closeMatch	HP:0002524	semapv:ManualMappingCuration	eva	2030-03-26
cataplexy and narcolepsy	disease	skos:closeMatch	MONDO:0016158	semapv:ManualMappingCuration	eva	2030-03-26
cataract	disease	skos:closeMatch	HP:0000518	semapv:ManualMappingCuration	eva	2030-03-26
cataract	disease	skos:closeMatch	MONDO:0005129	semapv:ManualMappingCuration	eva	2030-03-26
cataract - microcornea syndrome	disease	skos:closeMatch	MONDO:0015300	semapv:ManualMappingCuration	eva	2030-03-26
cataract 1	disease	skos:closeMatch	MONDO:0005129	semapv:ManualMappingCuration	eva	2030-03-26
cataract 1 multiple types	disease	skos:closeMatch	ORPHA:1377	semapv:ManualMappingCuration	eva	2030-03-26
cataract 10 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 10 multiple types	disease	skos:closeMatch	ORPHA:98985	semapv:ManualMappingCuration	eva	2030-03-26
cataract 10 multiple types	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 11 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 11 multiple types	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 11, posterior polar	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 12 multiple types	disease	skos:closeMatch	MONDO:0012701	semapv:ManualMappingCuration	eva	2030-03-26
cataract 12, multiple types	disease	skos:closeMatch	MONDO:0012701	semapv:ManualMappingCuration	eva	2030-03-26
cataract 13 with adult i phenotype	disease	skos:closeMatch	MONDO:0007289	semapv:ManualMappingCuration	eva	2030-03-26
cataract 14 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 14 multiple types	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 15 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 15 multiple types	disease	skos:closeMatch	ORPHA:98985	semapv:ManualMappingCuration	eva	2030-03-26
cataract 15 multiple types	disease	skos:closeMatch	ORPHA:98994	semapv:ManualMappingCuration	eva	2030-03-26
cataract 16 multiple types	disease	skos:closeMatch	MONDO:0013411	semapv:ManualMappingCuration	eva	2030-03-26
cataract 16, multiple types	disease	skos:closeMatch	ORPHA:98992	semapv:ManualMappingCuration	eva	2030-03-26
cataract 16, multiple types	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 17 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 18	disease	skos:closeMatch	ORPHA:98992	semapv:ManualMappingCuration	eva	2030-03-26
cataract 19 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 2, coppock-like	disease	skos:closeMatch	MONDO:0011430	semapv:ManualMappingCuration	eva	2030-03-26
cataract 2, multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 2, multiple types	disease	skos:closeMatch	MONDO:0011430	semapv:ManualMappingCuration	eva	2030-03-26
cataract 20 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 20 multiple types	disease	skos:closeMatch	ORPHA:98985	semapv:ManualMappingCuration	eva	2030-03-26
cataract 20 multiple types	disease	skos:closeMatch	ORPHA:98994	semapv:ManualMappingCuration	eva	2030-03-26
cataract 21 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 22 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 22 multiple types	disease	skos:closeMatch	ORPHA:98988	semapv:ManualMappingCuration	eva	2030-03-26
cataract 23	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 23, multiple types	disease	skos:closeMatch	MONDO:0005129	semapv:ManualMappingCuration	eva	2030-03-26
cataract 3 multiple types	disease	skos:closeMatch	ORPHA:1377	semapv:ManualMappingCuration	eva	2030-03-26
cataract 3, multiple types	disease	skos:closeMatch	ORPHA:1377	semapv:ManualMappingCuration	eva	2030-03-26
cataract 30	disease	skos:closeMatch	ORPHA:98992	semapv:ManualMappingCuration	eva	2030-03-26
cataract 31 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 31 multiple types	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 33	disease	skos:closeMatch	MONDO:0012665	semapv:ManualMappingCuration	eva	2030-03-26
cataract 34 multiple types	disease	skos:closeMatch	MONDO:0013067	semapv:ManualMappingCuration	eva	2030-03-26
cataract 35	disease	skos:closeMatch	MONDO:0012260	semapv:ManualMappingCuration	eva	2030-03-26
cataract 36	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 38	disease	skos:closeMatch	MONDO:0013859	semapv:ManualMappingCuration	eva	2030-03-26
cataract 39 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 39 multiple types	disease	skos:closeMatch	ORPHA:98988	semapv:ManualMappingCuration	eva	2030-03-26
cataract 39 multiple types	disease	skos:closeMatch	ORPHA:98994	semapv:ManualMappingCuration	eva	2030-03-26
cataract 4	disease	skos:closeMatch	MONDO:0005129	semapv:ManualMappingCuration	eva	2030-03-26
cataract 4 multiple types	disease	skos:closeMatch	ORPHA:1377	semapv:ManualMappingCuration	eva	2030-03-26
cataract 40	disease	skos:closeMatch	MONDO:0010544	semapv:ManualMappingCuration	eva	2030-03-26
cataract 41	disease	skos:closeMatch	MONDO:0005129	semapv:ManualMappingCuration	eva	2030-03-26
cataract 42	disease	skos:closeMatch	MONDO:0007283	semapv:ManualMappingCuration	eva	2030-03-26
cataract 43	disease	skos:closeMatch	MONDO:0014565	semapv:ManualMappingCuration	eva	2030-03-26
cataract 44	disease	skos:closeMatch	MONDO:0014673	semapv:ManualMappingCuration	eva	2030-03-26
cataract 45	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 46 juvenile-onset	disease	skos:closeMatch	MONDO:0008925	semapv:ManualMappingCuration	eva	2030-03-26
cataract 48	disease	skos:closeMatch	ORPHA:98994	semapv:ManualMappingCuration	eva	2030-03-26
cataract 49	disease	skos:closeMatch	MONDO:0030465	semapv:ManualMappingCuration	eva	2030-03-26
cataract 5 multiple types	disease	skos:closeMatch	MONDO:0007290	semapv:ManualMappingCuration	eva	2030-03-26
cataract 50 with or without glaucoma	disease	skos:closeMatch	MONDO:0859382	semapv:ManualMappingCuration	eva	2030-03-26
cataract 6 multiple types	disease	skos:closeMatch	MONDO:0011060	semapv:ManualMappingCuration	eva	2030-03-26
cataract 6 multiple types	disease	skos:closeMatch	ORPHA:98993	semapv:ManualMappingCuration	eva	2030-03-26
cataract 6 multiple types	disease	skos:closeMatch	ORPHA:98994	semapv:ManualMappingCuration	eva	2030-03-26
cataract 9 multiple types	disease	skos:closeMatch	MONDO:0011413	semapv:ManualMappingCuration	eva	2030-03-26
cataract 9, multiple types, with microcornea	disease	skos:closeMatch	MONDO:0011413	semapv:ManualMappingCuration	eva	2030-03-26
cataract, alopecia, oral mucosal disorder, and psoriasis-like syndrome	disease	skos:closeMatch	MONDO:0979240	semapv:ManualMappingCuration	eva	2030-03-26
cataract, autosomal dominant	disease	skos:closeMatch	ORPHA:67036	semapv:ManualMappingCuration	eva	2030-03-26
cataract, autosomal recessive congenital 2	disease	skos:closeMatch	ORPHA:98992	semapv:ManualMappingCuration	eva	2030-03-26
cataract, juvenile, with microcornea and glucosuria	disease	skos:closeMatch	ORPHA:247794	semapv:ManualMappingCuration	eva	2030-03-26
cataract-glaucoma syndrome	disease	skos:closeMatch	MONDO:0015567	semapv:ManualMappingCuration	eva	2030-03-26
cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome	disease	skos:closeMatch	MONDO:0014455	semapv:ManualMappingCuration	eva	2030-03-26
cataract-intellectual disability-hypogonadism syndrome	disease	skos:closeMatch	ORPHA:1387	semapv:ManualMappingCuration	eva	2030-03-26
cataracts, congenital, with late-onset corneal dystrophy	disease	skos:closeMatch	MONDO:0012401	semapv:ManualMappingCuration	eva	2030-03-26
cataracts, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, and skeletal dysplasia	disease	skos:closeMatch	MONDO:0014455	semapv:ManualMappingCuration	eva	2030-03-26
cataracts, hearing impairment, nephrotic syndrome, and enterocolitis 1	disease	skos:closeMatch	MONDO:0958178	semapv:ManualMappingCuration	eva	2030-03-26
cataracts, hearing impairment, nephrotic syndrome, and enterocolitis 2	disease	skos:closeMatch	MONDO:0958193	semapv:ManualMappingCuration	eva	2030-03-26
catecholaminergic polymorphic ventricular tachycardia	disease	skos:closeMatch	MONDO:0017990	semapv:ManualMappingCuration	eva	2030-03-26
catecholaminergic polymorphic ventricular tachycardia 1	disease	skos:closeMatch	MONDO:0011484	semapv:ManualMappingCuration	eva	2030-03-26
catecholaminergic polymorphic ventricular tachycardia 2	disease	skos:closeMatch	MONDO:0017990	semapv:ManualMappingCuration	eva	2030-03-26
catecholaminergic polymorphic ventricular tachycardia 3	disease	skos:closeMatch	MONDO:0017990	semapv:ManualMappingCuration	eva	2030-03-26
catecholaminergic polymorphic ventricular tachycardia 4	disease	skos:closeMatch	MONDO:0013966	semapv:ManualMappingCuration	eva	2030-03-26
catecholaminergic polymorphic ventricular tachycardia 5	disease	skos:closeMatch	MONDO:0017990	semapv:ManualMappingCuration	eva	2030-03-26
catel-manzke syndrome	disease	skos:closeMatch	MONDO:0014507	semapv:ManualMappingCuration	eva	2030-03-26
cathepsin a-related arteriopathy-strokes-leukoencephalopathy	disease	skos:closeMatch	MONDO:0035551	semapv:ManualMappingCuration	eva	2030-03-26
catifa syndrome	disease	skos:closeMatch	MONDO:0032901	semapv:ManualMappingCuration	eva	2030-03-26
caudal duplication	disease	skos:closeMatch	MONDO:0011928	semapv:ManualMappingCuration	eva	2030-03-26
caudal regression sequence	disease	skos:closeMatch	MONDO:0017607	semapv:ManualMappingCuration	eva	2030-03-26
caudal regression syndrome	disease	skos:closeMatch	MONDO:0017607	semapv:ManualMappingCuration	eva	2030-03-26
caudate atrophy	disease	skos:closeMatch	HP:0002340	semapv:ManualMappingCuration	eva	2030-03-26
caused by mutation in the tbc1 domain family, member 24	disease	skos:closeMatch	PR:000016108	semapv:ManualMappingCuration	eva	2030-03-26
caveolinopathy	disease	skos:closeMatch	MONDO:0016146	semapv:ManualMappingCuration	eva	2030-03-26
cavernous lymphangioma	disease	skos:closeMatch	MONDO:0019328	semapv:ManualMappingCuration	eva	2030-03-26
cavernous malformations of cns and retina	disease	skos:closeMatch	MONDO:0031037	semapv:ManualMappingCuration	eva	2030-03-26
cavernous sinus meningioma	disease	skos:closeMatch	MONDO:0002996	semapv:ManualMappingCuration	eva	2030-03-26
cavitary optic disc anomalies	disease	skos:closeMatch	ORPHA:98671	semapv:ManualMappingCuration	eva	2030-03-26
cayman type cerebellar ataxia	disease	skos:closeMatch	MONDO:0011025	semapv:ManualMappingCuration	eva	2030-03-26
cbl-related disorder	disease	skos:closeMatch	MONDO:0013308	semapv:ManualMappingCuration	eva	2030-03-26
ccdc115-cdg	disease	skos:closeMatch	MONDO:0014789	semapv:ManualMappingCuration	eva	2030-03-26
cdh1-related diffuse gastric and lobular breast cancer syndrome	disease	skos:closeMatch	MONDO:0100488	semapv:ManualMappingCuration	eva	2030-03-26
cdh23-related disorder	disease	skos:closeMatch	MONDO:0015369	semapv:ManualMappingCuration	eva	2030-03-26
cdh23-related disorders	disease	skos:closeMatch	MONDO:0015369	semapv:ManualMappingCuration	eva	2030-03-26
cdkl5 disorder	disease	skos:closeMatch	MONDO:0100039	semapv:ManualMappingCuration	eva	2030-03-26
cdkl5-related disorder	disease	skos:closeMatch	MONDO:0100039	semapv:ManualMappingCuration	eva	2030-03-26
cebalid syndrome	disease	skos:closeMatch	MONDO:0032908	semapv:ManualMappingCuration	eva	2030-03-26
cednik syndrome	disease	skos:closeMatch	MONDO:0012290	semapv:ManualMappingCuration	eva	2030-03-26
celiac disease, susceptibility to, 3	disease	skos:closeMatch	MONDO:0012341	semapv:ManualMappingCuration	eva	2030-03-26
cementoma	disease	skos:closeMatch	HP:0012328	semapv:ManualMappingCuration	eva	2030-03-26
cenani-lenz syndactyly syndrome	disease	skos:closeMatch	MONDO:0008931	semapv:ManualMappingCuration	eva	2030-03-26
central apnea	disease	skos:closeMatch	HP:0002871	semapv:ManualMappingCuration	eva	2030-03-26
central areolar choroidal dystrophy	disease	skos:closeMatch	MONDO:0008982	semapv:ManualMappingCuration	eva	2030-03-26
central centrifugal cicatricial alopecia	disease	skos:closeMatch	MONDO:0022113	semapv:ManualMappingCuration	eva	2030-03-26
central core regions in muscle fibers	disease	skos:closeMatch	HP:0030230	semapv:ManualMappingCuration	eva	2030-03-26
central hypothyroidism	disease	skos:closeMatch	HP:0011787	semapv:ManualMappingCuration	eva	2030-03-26
central hypotonia	disease	skos:closeMatch	HP:0001252	semapv:ManualMappingCuration	eva	2030-03-26
central hypoventilation	disease	skos:closeMatch	HP:0007110	semapv:ManualMappingCuration	eva	2030-03-26
central hypoventilation syndrome, congenital, 1, with or without hirschsprung disease	disease	skos:closeMatch	MONDO:0800026	semapv:ManualMappingCuration	eva	2030-03-26
central hypoventilation syndrome, congenital, 2, and autonomic dysfunction	disease	skos:closeMatch	MONDO:0030537	semapv:ManualMappingCuration	eva	2030-03-26
central hypoventilation syndrome, congenital, 3	disease	skos:closeMatch	MONDO:0030539	semapv:ManualMappingCuration	eva	2030-03-26
central hypoventilation syndrome, late-onset	disease	skos:closeMatch	EFO:0020025	semapv:ManualMappingCuration	eva	2030-03-26
central nervous system germ cell tumor	disease	skos:closeMatch	MONDO:0003000	semapv:ManualMappingCuration	eva	2030-03-26
central nervous system germinoma	disease	skos:closeMatch	MONDO:0002999	semapv:ManualMappingCuration	eva	2030-03-26
central nervous system mesenchymal non-meningothelial tumor	disease	skos:closeMatch	MONDO:0003244	semapv:ManualMappingCuration	eva	2030-03-26
central precocious puberty 1	disease	skos:closeMatch	MONDO:0008302	semapv:ManualMappingCuration	eva	2030-03-26
central scotoma	disease	skos:closeMatch	HP:0000603	semapv:ManualMappingCuration	eva	2030-03-26
central sleep apnea	disease	skos:closeMatch	MONDO:0004731	semapv:ManualMappingCuration	eva	2030-03-26
central sleep apnea syndrome	disease	skos:closeMatch	MONDO:0004731	semapv:ManualMappingCuration	eva	2030-03-26
centromeric instability of chromosomes 1,9 and 16 and immunodeficiency	disease	skos:closeMatch	MONDO:0000133	semapv:ManualMappingCuration	eva	2030-03-26
centronuclear myopathy	disease	skos:closeMatch	MONDO:0018947	semapv:ManualMappingCuration	eva	2030-03-26
centronuclear myopathy, dominant	disease	skos:closeMatch	MONDO:0008048	semapv:ManualMappingCuration	eva	2030-03-26
cep290-related ciliopathies	disease	skos:closeMatch	MONDO:0100451	semapv:ManualMappingCuration	eva	2030-03-26
cep290-related ciliopathy	disease	skos:closeMatch	MONDO:0100451	semapv:ManualMappingCuration	eva	2030-03-26
cephalocele	disease	skos:closeMatch	MONDO:0017078	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia	disease	skos:closeMatch	MONDO:0000437	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	disease	skos:closeMatch	MONDO:0044720	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, areflexia, pes cavus, optic atrophy and sensorinural hearing loss	disease	skos:closeMatch	ORPHA:1171	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, brain abnormalities, and cardiac conduction defects	disease	skos:closeMatch	MONDO:0859200	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, cayman type	disease	skos:closeMatch	ORPHA:94122	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 1	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 2	disease	skos:closeMatch	MONDO:0012430	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 3	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, intellectual disability, and dysequilibrium syndrome 4	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, mental retardation, and dysequilibrium syndrome 1	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, mental retardation, and dysequilibrium syndrome 3	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, mental retardation, and dysequilibrium syndrome 4	disease	skos:closeMatch	ORPHA:1766	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia, nonprogressive, with mental retardation	disease	skos:closeMatch	ORPHA:314647	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome	disease	skos:closeMatch	MONDO:0011038	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar ataxia-hypogonadism syndrome	disease	skos:closeMatch	MONDO:0008935	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar atrophy	disease	skos:closeMatch	HP:0001272	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar atrophy with seizures and variable developmental delay	disease	skos:closeMatch	MONDO:0060551	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar atrophy, developmental delay, and seizures	disease	skos:closeMatch	MONDO:0060551	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar atrophy, visual impairment, and psychomotor retardation;	disease	skos:closeMatch	MONDO:0014811	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar cortical atrophy	disease	skos:closeMatch	HP:0008278	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar cyst	disease	skos:closeMatch	HP:0002350	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar dysfunction with variable cognitive and behavioral abnormalities	disease	skos:closeMatch	MONDO:0013886	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar dysfunction, impaired intellectual development, and hypogonadotropic hypogonadism	disease	skos:closeMatch	MONDO:0859229	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar dysplasia	disease	skos:closeMatch	HP:0007033	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar hemangioblastoma	disease	skos:closeMatch	MONDO:0003901	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar hemisphere hypoplasia	disease	skos:closeMatch	HP:0100307	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar hypoplasia	disease	skos:closeMatch	HP:0001321	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar hypoplasia with endosteal sclerosis	disease	skos:closeMatch	ORPHA:85186	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar hypoplasia-intellectual disability-congenital microcephaly-dystonia-anemia-growth retardation syndrome	disease	skos:closeMatch	MONDO:0035819	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar malformation	disease	skos:closeMatch	EFO:0700043	semapv:ManualMappingCuration	eva	2030-03-26
cerebellar medulloblastoma	disease	skos:closeMatch	HP:0007129	semapv:ManualMappingCuration	eva	2030-03-26
