#curie_map:
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  MP: http://purl.obolibrary.org/obo/MP_
#  NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/ukbiobank.sssom.tsv
#mapping_set_description: UK Biobank phenotype mappings to EFO
#subject_type: rdfs literal
#subject_source: https://github.com/EBISPOT/EFO-UKB-mappings
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Other cerebrovascular diseases	disease	skos:closeMatch	EFO:0003763	semapv:ManualMappingCuration	efo	2019-04-26
Other chronic obstructive pulmonary disease	disease	skos:closeMatch	EFO:0000341	semapv:ManualMappingCuration	efo	2019-04-26
Other coagulation defects	disease	skos:closeMatch	EFO:0009314	semapv:ManualMappingCuration	efo	2019-04-26
Other conduction disorders	disease	skos:closeMatch	EFO:0005137	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of circulatory system	phenotype	skos:closeMatch	HP:0030680	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of digestive system	phenotype	skos:closeMatch	HP:0025031	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of ear	phenotype	skos:closeMatch	HP:0031703	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of face and neck	disease	skos:closeMatch	ORPHA:183530	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of heart	disease	skos:closeMatch	EFO:0005269	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of intestine	disease	skos:closeMatch	ORPHA:97945	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of male genital organs	phenotype	skos:closeMatch	HP:0000022	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of peripheral vascular system	phenotype	skos:closeMatch	HP:0002597	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of skin	disease	skos:closeMatch	ORPHA:139027	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital malformations of upper alimentary tract	phenotype	skos:closeMatch	HP:0012718	semapv:ManualMappingCuration	efo	2019-04-26
Other congenital musculoskeletal deformities	disease	skos:closeMatch	EFO:0005541	semapv:ManualMappingCuration	efo	2019-04-26
Other deforming dorsopathies	disease	skos:closeMatch	EFO:0002461	semapv:ManualMappingCuration	efo	2019-04-26
Other degenerative diseases of basal ganglia	disease	skos:closeMatch	EFO:0009533	semapv:ManualMappingCuration	efo	2019-04-26
Other demyelinating diseases of central nervous system	disease	skos:closeMatch	EFO:1000870	semapv:ManualMappingCuration	efo	2019-04-26
Other dermatitis	disease	skos:closeMatch	EFO:0000701	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of anus and rectum	disease	skos:closeMatch	EFO:0009660	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of anus and rectum	disease	skos:closeMatch	EFO:0009685	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of appendix	disease	skos:closeMatch	EFO:0009542	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of biliary tract	disease	skos:closeMatch	EFO:0009534	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of blood and blood-forming organs	disease	skos:closeMatch	EFO:0005803	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of digestive system	disease	skos:closeMatch	EFO:0000405	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of gallbladder	disease	skos:closeMatch	EFO:0003832	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of inner ear	disease	skos:closeMatch	EFO:0009672	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of intestine	disease	skos:closeMatch	EFO:0009431	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of jaws	disease	skos:closeMatch	EFO:0009468	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of lip and oral mucosa	disease	skos:closeMatch	EFO:1001047	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of liver	disease	skos:closeMatch	EFO:0001421	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of oesophagus	disease	skos:closeMatch	EFO:0009544	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of pancreas	disease	skos:closeMatch	EFO:0009605	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of pericardium	disease	skos:closeMatch	EFO:0007427	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of spinal cord	disease	skos:closeMatch	EFO:0009488	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of stomach and duodenum	disease	skos:closeMatch	EFO:0000405	semapv:ManualMappingCuration	efo	2019-04-26
Other diseases of upper respiratory tract	disease	skos:closeMatch	EFO:0000684	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of Eustachian tube	disease	skos:closeMatch	EFO:0009667	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of adrenal gland	disease	skos:closeMatch	EFO:0005539	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of amniotic fluid and membranes	phenotype	skos:closeMatch	HP:0001560	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of arteries and arterioles	disease	skos:closeMatch	EFO:0004264	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of binocular movement	disease	skos:closeMatch	EFO:0009535	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of bladder	disease	skos:closeMatch	EFO:1000018	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of bone	disease	skos:closeMatch	EFO:0004260	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of bone density and structure	disease	skos:closeMatch	EFO:0003923	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of brain	disease	skos:closeMatch	EFO:0005774	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of breast	disease	skos:closeMatch	EFO:0009483	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of cartilage	disease	skos:closeMatch	EFO:0005802	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of circulatory system in diseases classified elsewhere	disease	skos:closeMatch	EFO:0000319	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of conjunctiva	disease	skos:closeMatch	EFO:1000203	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of cornea	disease	skos:closeMatch	EFO:0009464	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of external ear	disease	skos:closeMatch	EFO:0009668	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of eye and adnexa	disease	skos:closeMatch	EFO:0009546	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of eye and adnexa in diseases classified elsewhere	disease	skos:closeMatch	EFO:0009546	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of eyelid	disease	skos:closeMatch	EFO:0009547	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of gingiva and edentulous alveolar ridge	disease	skos:closeMatch	EFO:0009670	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of lens	disease	skos:closeMatch	EFO:0009674	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of male genital organs	disease	skos:closeMatch	EFO:0009555	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of middle ear and mastoid	disease	skos:closeMatch	EFO:1001455	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of muscle	disease	skos:closeMatch	EFO:0002970	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of nervous system	disease	skos:closeMatch	EFO:0000618	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of nose and nasal sinuses	disease	skos:closeMatch	EFO:0000684	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of pancreatic internal secretion	disease	skos:closeMatch	EFO:0009605	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of penis	disease	skos:closeMatch	EFO:0009555	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of peripheral nervous system	disease	skos:closeMatch	EFO:0009387	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of peritoneum	disease	skos:closeMatch	EFO:0009541	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of pigmentation	disease	skos:closeMatch	EFO:1000755	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of prostate	disease	skos:closeMatch	EFO:0009602	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of synovium and tendon	disease	skos:closeMatch	EFO:1001435	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of teeth and supporting structures	disease	skos:closeMatch	EFO:1001216	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of thyroid	disease	skos:closeMatch	EFO:1000627	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of tympanic membrane	disease	skos:closeMatch	EFO:0009570	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of urethra	disease	skos:closeMatch	EFO:0009689	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of urinary system	disease	skos:closeMatch	EFO:0009690	semapv:ManualMappingCuration	efo	2019-04-26
Other disorders of veins	disease	skos:closeMatch	EFO:0004264	semapv:ManualMappingCuration	efo	2019-04-26
Other endocrine disorders	disease	skos:closeMatch	EFO:0001379	semapv:ManualMappingCuration	efo	2019-04-26
Other enthesopathies	disease	skos:closeMatch	EFO:0009666	semapv:ManualMappingCuration	efo	2019-04-26
Other epidermal thickening	phenotype	skos:closeMatch	HP:0011368	semapv:ManualMappingCuration	efo	2019-04-26
Other erythematous conditions	disease	skos:closeMatch	EFO:0000701	semapv:ManualMappingCuration	efo	2019-04-26
Other extrapyramidal and movement disorders	disease	skos:closeMatch	EFO:0004280	semapv:ManualMappingCuration	efo	2019-04-26
Other female pelvic inflammatory diseases	disease	skos:closeMatch	EFO:1001388	semapv:ManualMappingCuration	efo	2019-04-26
Other fluke infections	disease	skos:closeMatch	EFO:1001342	semapv:ManualMappingCuration	efo	2019-04-26
Other follicular disorders	disease	skos:closeMatch	EFO:1000702	semapv:ManualMappingCuration	efo	2019-04-26
Other functional intestinal disorders	disease	skos:closeMatch	EFO:0009431	semapv:ManualMappingCuration	efo	2019-04-26
Other general symptoms and signs	phenotype	skos:closeMatch	EFO:0003765	semapv:ManualMappingCuration	efo	2019-04-26
Other headache syndromes	disease	skos:closeMatch	EFO:0009550	semapv:ManualMappingCuration	efo	2019-04-26
Other hearing loss	disease	skos:closeMatch	EFO:0004238	semapv:ManualMappingCuration	efo	2019-04-26
Other helminthiases	disease	skos:closeMatch	EFO:1001342	semapv:ManualMappingCuration	efo	2019-04-26
Other hypothyroidism	disease	skos:closeMatch	EFO:0004705	semapv:ManualMappingCuration	efo	2019-04-26
Other ill defined and unspecified causes of mortality	disease	skos:closeMatch	EFO:0009434	semapv:ManualMappingCuration	efo	2019-04-26
Other infestations	disease	skos:closeMatch	EFO:0001067	semapv:ManualMappingCuration	efo	2019-04-26
Other inflammation of eyelid	disease	skos:closeMatch	EFO:0009536	semapv:ManualMappingCuration	efo	2019-04-26
Other inflammation of vagina and vulva	phenotype	skos:closeMatch	EFO:0005757	semapv:ManualMappingCuration	efo	2019-04-26
Other inflammatory liver diseases	disease	skos:closeMatch	EFO:0001421	semapv:ManualMappingCuration	efo	2019-04-26
Other inflammatory spondylopathies	disease	skos:closeMatch	EFO:0004260	semapv:ManualMappingCuration	efo	2019-04-26
Other injuries involving multiple body regions	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Other injuries of lower limb level unspecified	disease	skos:closeMatch	EFO:0009508	semapv:ManualMappingCuration	efo	2019-04-26
Other injuries of spine and trunk level unspecified	disease	skos:closeMatch	EFO:0000546	semapv:ManualMappingCuration	efo	2019-04-26
Other injuries of upper limb level unspecified	disease	skos:closeMatch	EFO:0009509	semapv:ManualMappingCuration	efo	2019-04-26
Other interstitial pulmonary diseases	disease	skos:closeMatch	EFO:0004244	semapv:ManualMappingCuration	efo	2019-04-26
Other intervertebral disk disorders	disease	skos:closeMatch	EFO:1000900	semapv:ManualMappingCuration	efo	2019-04-26
Other local infections of skin and subcutaneous tissue	disease	skos:closeMatch	EFO:0000701	semapv:ManualMappingCuration	efo	2019-04-26
Other malignant neoplasms of skin	disease	skos:closeMatch	EFO:0004198	semapv:ManualMappingCuration	efo	2019-04-26
Other medical care	factor	skos:closeMatch	EFO:0009786	semapv:ManualMappingCuration	efo	2019-04-26
Other mononeuropathies	disease	skos:closeMatch	EFO:0009558	semapv:ManualMappingCuration	efo	2019-04-26
Other mood	disease	skos:closeMatch	EFO:0004247	semapv:ManualMappingCuration	efo	2019-04-26
Other mosquito borne viral fevers	disease	skos:closeMatch	EFO:0009575	semapv:ManualMappingCuration	efo	2019-04-26
Other necrotising vasculopathies	disease	skos:closeMatch	EFO:0006803	semapv:ManualMappingCuration	efo	2019-04-26
Other non-infective disorders of lymphatic vessels and lymph nodes	disease	skos:closeMatch	EFO:0007352	semapv:ManualMappingCuration	efo	2019-04-26
Other non-infective gastro-enteritis and colitis	disease	skos:closeMatch	EFO:1001463	semapv:ManualMappingCuration	efo	2019-04-26
Other non-toxic goitre	disease	skos:closeMatch	EFO:0004283	semapv:ManualMappingCuration	efo	2019-04-26
Other noninflammatory disorders of cervix uteri	disease	skos:closeMatch	EFO:0009549	semapv:ManualMappingCuration	efo	2019-04-26
Other noninflammatory disorders of vagina	disease	skos:closeMatch	EFO:0009549	semapv:ManualMappingCuration	efo	2019-04-26
Other noninflammatory disorders of vulva and perineum	disease	skos:closeMatch	EFO:0009549	semapv:ManualMappingCuration	efo	2019-04-26
Other nontraumatic intracranial haemorrhage	disease	skos:closeMatch	EFO:0000551	semapv:ManualMappingCuration	efo	2019-04-26
Other nutritional deficiencies	disease	skos:closeMatch	EFO:1001067	semapv:ManualMappingCuration	efo	2019-04-26
Other obstetric trauma	disease	skos:closeMatch	EFO:0009682	semapv:ManualMappingCuration	efo	2019-04-26
Other obstructed labour	phenotype	skos:closeMatch	HP:0001787	semapv:ManualMappingCuration	efo	2019-04-26
Other orthopaedic follow up care	experimental process	skos:closeMatch	EFO:0009577	semapv:ManualMappingCuration	efo	2019-04-26
Other peripheral vascular diseases	disease	skos:closeMatch	EFO:0003875	semapv:ManualMappingCuration	efo	2019-04-26
Other polyneuropathies	disease	skos:closeMatch	EFO:0009562	semapv:ManualMappingCuration	efo	2019-04-26
Other postsurgical states	factor	skos:closeMatch	EFO:0009789	semapv:ManualMappingCuration	efo	2019-04-26
Other respiratory disorders	disease	skos:closeMatch	EFO:0000684	semapv:ManualMappingCuration	efo	2019-04-26
Other retinal disorders	disease	skos:closeMatch	EFO:0003839	semapv:ManualMappingCuration	efo	2019-04-26
Other rheumatic heart diseases	disease	skos:closeMatch	EFO:1001161	semapv:ManualMappingCuration	efo	2019-04-26
Other rheumatoid arthritis	disease	skos:closeMatch	EFO:0000685	semapv:ManualMappingCuration	efo	2019-04-26
Other rickettsioses	disease	skos:closeMatch	EFO:1001162	semapv:ManualMappingCuration	efo	2019-04-26
Other septicaemia	phenotype	skos:closeMatch	HP:0100806	semapv:ManualMappingCuration	efo	2019-04-26
Other skin changes	phenotype	skos:closeMatch	HP:0000951	semapv:ManualMappingCuration	efo	2019-04-26
Other special examinations and investigations of persons without complaint or reported diagnosis	experimental process	skos:closeMatch	EFO:0009517	semapv:ManualMappingCuration	efo	2019-04-26
Other specific arthropathies	disease	skos:closeMatch	EFO:1000999	semapv:ManualMappingCuration	efo	2019-04-26
Other specific joint derangements	disease	skos:closeMatch	EFO:1000999	semapv:ManualMappingCuration	efo	2019-04-26
Other specified diabetes mellitus	disease	skos:closeMatch	EFO:0000400	semapv:ManualMappingCuration	efo	2019-04-26
Other spirochaetal infections	disease	skos:closeMatch	EFO:0009567	semapv:ManualMappingCuration	efo	2019-04-26
Other spondylopathies	disease	skos:closeMatch	EFO:0004260	semapv:ManualMappingCuration	efo	2019-04-26
Other strabismus	phenotype	skos:closeMatch	HP:0000486	semapv:ManualMappingCuration	efo	2019-04-26
Other surgical follow-up care	experimental process	skos:closeMatch	EFO:0009642	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving cognitive functions and awareness	phenotype	skos:closeMatch	HP:0100543	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the circulatory and respiratory systems	phenotype	skos:closeMatch	HP:0001626	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the circulatory and respiratory systems	phenotype	skos:closeMatch	HP:0002086	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the digestive system and abdomen	phenotype	skos:closeMatch	HP:0025031	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the nervous and musculoskeletal systems	phenotype	skos:closeMatch	HP:0000707	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the nervous and musculoskeletal systems	phenotype	skos:closeMatch	HP:0000924	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the nervous and musculoskeletal systems	phenotype	skos:closeMatch	HP:0003011	semapv:ManualMappingCuration	efo	2019-04-26
Other symptoms and signs involving the urinary system	phenotype	skos:closeMatch	HP:0000079	semapv:ManualMappingCuration	efo	2019-04-26
Other systemic involvement of connective tissue	disease	skos:closeMatch	EFO:1001986	semapv:ManualMappingCuration	efo	2019-04-26
Other venous embolism and thrombosis	disease	skos:closeMatch	EFO:0004286	semapv:ManualMappingCuration	efo	2019-04-26
Other vitamin deficiencies	phenotype	skos:closeMatch	EFO:0005878	semapv:ManualMappingCuration	efo	2019-04-26
Otitis externa	disease	skos:closeMatch	EFO:0009560	semapv:ManualMappingCuration	efo	2019-04-26
Otosclerosis	disease	skos:closeMatch	EFO:0004213	semapv:ManualMappingCuration	efo	2019-04-26
Ovarian dysfunction	disease	skos:closeMatch	EFO:0009003	semapv:ManualMappingCuration	efo	2019-04-26
Overall health rating	factor	skos:closeMatch	EFO:0004778	semapv:ManualMappingCuration	efo	2019-04-26
Pace-maker	experimental factor	skos:closeMatch	EFO:0009719	semapv:ManualMappingCuration	efo	2019-04-26
Paget s disease of bone	disease	skos:closeMatch	EFO:0004261	semapv:ManualMappingCuration	efo	2019-04-26
Pain	phenotype	skos:closeMatch	EFO:0003843	semapv:ManualMappingCuration	efo	2019-04-26
Pain and other conditions associated with female genital organs and menstrual cycle	disease	skos:closeMatch	EFO:0009549	semapv:ManualMappingCuration	efo	2019-04-26
Pain associated with micturition	phenotype	skos:closeMatch	EFO:0003901	semapv:ManualMappingCuration	efo	2019-04-26
Pain in throat and chest	phenotype	skos:closeMatch	EFO:0003843	semapv:ManualMappingCuration	efo	2019-04-26
Paralytic ileus and intestinal obstruction without hernia	phenotype	skos:closeMatch	HP:0004796	semapv:ManualMappingCuration	efo	2019-04-26
Paralytic strabismus	disease	skos:closeMatch	EFO:0009678	semapv:ManualMappingCuration	efo	2019-04-26
Paraplegia and tetraplegia	disease	skos:closeMatch	EFO:0009679	semapv:ManualMappingCuration	efo	2019-04-26
Paraplegia and tetraplegia	disease	skos:closeMatch	EFO:0009684	semapv:ManualMappingCuration	efo	2019-04-26
Parapsoriasis	disease	skos:closeMatch	EFO:1000747	semapv:ManualMappingCuration	efo	2019-04-26
Parkinson s disease	disease	skos:closeMatch	EFO:0002508	semapv:ManualMappingCuration	efo	2019-04-26
Paroxysmal tachycardia	disease	skos:closeMatch	EFO:0009493	semapv:ManualMappingCuration	efo	2019-04-26
Past tobacco smoking	biological process	skos:closeMatch	EFO:0004319	semapv:ManualMappingCuration	efo	2019-04-26
Peak expiratory flow (PEF)	measurement	skos:closeMatch	EFO:0009718	semapv:ManualMappingCuration	efo	2019-04-26
Pemphigoid	disease	skos:closeMatch	EFO:1000673	semapv:ManualMappingCuration	efo	2019-04-26
Pemphigus	disease	skos:closeMatch	EFO:1000749	semapv:ManualMappingCuration	efo	2019-04-26
Peptic ulcer site unspecified	phenotype	skos:closeMatch	HP:0004398	semapv:ManualMappingCuration	efo	2019-04-26
Perforation of tympanic membrane	phenotype	skos:closeMatch	EFO:0009472	semapv:ManualMappingCuration	efo	2019-04-26
Perineal laceration during delivery	disease	skos:closeMatch	EFO:0009816	semapv:ManualMappingCuration	efo	2019-04-26
Peritonitis	disease	skos:closeMatch	EFO:0008588	semapv:ManualMappingCuration	efo	2019-04-26
Peritonsillar abscess	disease	skos:closeMatch	EFO:0007429	semapv:ManualMappingCuration	efo	2019-04-26
Persistent mood	disease	skos:closeMatch	EFO:0008623	semapv:ManualMappingCuration	efo	2019-04-26
Personal history of malignant neoplasm	disease	skos:closeMatch	EFO:0000616	semapv:ManualMappingCuration	efo	2019-04-26
Personal history of other diseases and conditions	factor	skos:closeMatch	EFO:0000352	semapv:ManualMappingCuration	efo	2019-04-26
Personality disorder	phenotype	skos:closeMatch	HP:0012075	semapv:ManualMappingCuration	efo	2019-04-26
Persons encountering health services in other circumstances	factor	skos:closeMatch	EFO:0009786	semapv:ManualMappingCuration	efo	2019-04-26
Pervasive developmental disorders	disease	skos:closeMatch	EFO:0003759	semapv:ManualMappingCuration	efo	2019-04-26
Phlebitis and thrombophlebitis	disease	skos:closeMatch	EFO:1001395	semapv:ManualMappingCuration	efo	2019-04-26
Phlebitis and thrombophlebitis	phenotype	skos:closeMatch	HP:0004418	semapv:ManualMappingCuration	efo	2019-04-26
Phobic anxiety disorders	disease	skos:closeMatch	EFO:1001908	semapv:ManualMappingCuration	efo	2019-04-26
Pilonidal cyst	phenotype	skos:closeMatch	HP:0010771	semapv:ManualMappingCuration	efo	2019-04-26
Pityriasis rosea	disease	skos:closeMatch	EFO:1000756	semapv:ManualMappingCuration	efo	2019-04-26
Placenta praevia	disease	skos:closeMatch	EFO:0007442	semapv:ManualMappingCuration	efo	2019-04-26
Plasmodium falciparum malaria	disease	skos:closeMatch	EFO:0007444	semapv:ManualMappingCuration	efo	2019-04-26
Plasmodium vivax malaria	disease	skos:closeMatch	EFO:0007445	semapv:ManualMappingCuration	efo	2019-04-26
Pneumoconiosis due to other inorganic dusts	disease	skos:closeMatch	ORPHA:182098	semapv:ManualMappingCuration	efo	2019-04-26
Pneumonia due to Streptococcus pneumoniae	disease	skos:closeMatch	EFO:0000772	semapv:ManualMappingCuration	efo	2019-04-26
Pneumothorax	phenotype	skos:closeMatch	HP:0002108	semapv:ManualMappingCuration	efo	2019-04-26
Poisoning by narcotics and psychodysleptics [hallucinogens]	disease	skos:closeMatch	EFO:0008546	semapv:ManualMappingCuration	efo	2019-04-26
Polyarteritis nodosa and related conditions	disease	skos:closeMatch	EFO:0009012	semapv:ManualMappingCuration	efo	2019-04-26
Polyarthrosis	disease	skos:closeMatch	EFO:0002506	semapv:ManualMappingCuration	efo	2019-04-26
Polycythaemia vera	disease	skos:closeMatch	EFO:0002429	semapv:ManualMappingCuration	efo	2019-04-26
Polydactyly	disease	skos:closeMatch	ORPHA:2913	semapv:ManualMappingCuration	efo	2019-04-26
Polyhydramnios	phenotype	skos:closeMatch	HP:0001561	semapv:ManualMappingCuration	efo	2019-04-26
Polyneuropathy in diseases classified elsewhere	disease	skos:closeMatch	EFO:0009562	semapv:ManualMappingCuration	efo	2019-04-26
Polyp of female genital tract	disease	skos:closeMatch	EFO:0008622	semapv:ManualMappingCuration	efo	2019-04-26
Polyuria	phenotype	skos:closeMatch	HP:0000103	semapv:ManualMappingCuration	efo	2019-04-26
Portal vein thrombosis	phenotype	skos:closeMatch	HP:0030242	semapv:ManualMappingCuration	efo	2019-04-26
Postinfective and reactive arthropathies in diseases classified elsewhere	disease	skos:closeMatch	EFO:0007460	semapv:ManualMappingCuration	efo	2019-04-26
Postpartum care and examination	factor	skos:closeMatch	EFO:0009787	semapv:ManualMappingCuration	efo	2019-04-26
Postpartum haemorrhage	phenotype	skos:closeMatch	EFO:0009579	semapv:ManualMappingCuration	efo	2019-04-26
Postpolio syndrome	disease	skos:closeMatch	EFO:0007454	semapv:ManualMappingCuration	efo	2019-04-26
Potassium in urine	phenotype	skos:closeMatch	HP:0012598	semapv:ManualMappingCuration	efo	2019-04-26
Pre existing hypertension complicating pregnancy childbirth and the puerperium	disease	skos:closeMatch	EFO:0000537	semapv:ManualMappingCuration	efo	2019-04-26
Pre existing hypertensive disorder with superimposed proteinuria	disease	skos:closeMatch	EFO:0000537	semapv:ManualMappingCuration	efo	2019-04-26
Pregnancy examination and test	experimental process	skos:closeMatch	EFO:0009643	semapv:ManualMappingCuration	efo	2019-04-26
Premature rupture of membranes	phenotype	skos:closeMatch	EFO:0006917	semapv:ManualMappingCuration	efo	2019-04-26
Premature separation of placenta	disease	skos:closeMatch	EFO:1001754	semapv:ManualMappingCuration	efo	2019-04-26
Preterm delivery	phenotype	skos:closeMatch	EFO:0003917	semapv:ManualMappingCuration	efo	2019-04-26
Primary disorders of muscles	disease	skos:closeMatch	EFO:0002970	semapv:ManualMappingCuration	efo	2019-04-26
Problems related to life management difficulty	factor	skos:closeMatch	EFO:0009786	semapv:ManualMappingCuration	efo	2019-04-26
Problems related to physical environment	experimental process	skos:closeMatch	EFO:0000487	semapv:ManualMappingCuration	efo	2019-04-26
Problems related to social environment	factor	skos:closeMatch	EFO:0009788	semapv:ManualMappingCuration	efo	2019-04-26
Procedures for purposes other than remedying health state	experimental process	skos:closeMatch	EFO:0002571	semapv:ManualMappingCuration	efo	2019-04-26
Procreative management	factor	skos:closeMatch	EFO:0009787	semapv:ManualMappingCuration	efo	2019-04-26
Prolonged pregnancy	disease	skos:closeMatch	EFO:0009681	semapv:ManualMappingCuration	efo	2019-04-26
Prophylactic surgery	experimental process	skos:closeMatch	EFO:0009580	semapv:ManualMappingCuration	efo	2019-04-26
Prospective memory result	biological process	skos:closeMatch	EFO:0004333	semapv:ManualMappingCuration	efo	2019-04-26
Pruritus	phenotype	skos:closeMatch	HP:0000989	semapv:ManualMappingCuration	efo	2019-04-26
Psoriasis	disease	skos:closeMatch	EFO:0000676	semapv:ManualMappingCuration	efo	2019-04-26
Psoriatic and enteropathic arthropathies	disease	skos:closeMatch	EFO:0003778	semapv:ManualMappingCuration	efo	2019-04-26
Pulmonary embolism	disease	skos:closeMatch	EFO:0003827	semapv:ManualMappingCuration	efo	2019-04-26
Pulmonary valve disorders	disease	skos:closeMatch	EFO:0009564	semapv:ManualMappingCuration	efo	2019-04-26
Pulse rate	measurement	skos:closeMatch	EFO:0004326	semapv:ManualMappingCuration	efo	2019-04-26
Pulse wave Arterial Stiffness index	measurement	skos:closeMatch	EFO:0004517	semapv:ManualMappingCuration	efo	2019-04-26
Pulse wave reflection index	measurement	skos:closeMatch	EFO:0009804	semapv:ManualMappingCuration	efo	2019-04-26
Purpura and other haemorrhagic conditions	phenotype	skos:closeMatch	HP:0000979	semapv:ManualMappingCuration	efo	2019-04-26
Pyoderma gangrenosum	phenotype	skos:closeMatch	EFO:0006835	semapv:ManualMappingCuration	efo	2019-04-26
Pyogenic arthritis	disease	skos:closeMatch	EFO:1001351	semapv:ManualMappingCuration	efo	2019-04-26
Pyothorax	disease	skos:closeMatch	EFO:0009680	semapv:ManualMappingCuration	efo	2019-04-26
Rapidly progressive nephritic syndrome	disease	skos:closeMatch	EFO:0003086	semapv:ManualMappingCuration	efo	2019-04-26
Rash and other nonspecific skin eruption	disease	skos:closeMatch	EFO:0000701	semapv:ManualMappingCuration	efo	2019-04-26
Recurrent and persistent haematuria	phenotype	skos:closeMatch	HP:0000790	semapv:ManualMappingCuration	efo	2019-04-26
Recurrent depressive disorder	disease	skos:closeMatch	EFO:0003761	semapv:ManualMappingCuration	efo	2019-04-26
Reduction defects of lower limb	disease	skos:closeMatch	ORPHA:2130	semapv:ManualMappingCuration	efo	2019-04-26
