#curie_map:
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/uniprot.sssom.tsv
#mapping_set_description: Curated disease mappings from UniProt
#subject_type: rdfs literal
#subject_source: https://www.ebi.ac.uk/uniprot
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Immunodeficiency, common variable, 12	disease	skos:closeMatch	ORPHA:1572	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Infantile liver failure syndrome 2	disease	skos:closeMatch	ORPHA:370088	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Inflammatory skin and bowel disease, neonatal, 2	disease	skos:closeMatch	ORPHA:294023	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Joubert syndrome 23	disease	skos:closeMatch	ORPHA:475	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Kaufman oculocerebrofacial syndrome	disease	skos:closeMatch	ORPHA:2707	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Klippel-Feil syndrome 4, autosomal recessive, with myopathy and facial dysmorphism	disease	skos:closeMatch	ORPHA:2345	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Lactate dehydrogenase B deficiency	disease	skos:closeMatch	ORPHA:284435	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Laurence-Moon syndrome	disease	skos:closeMatch	ORPHA:2377	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Laurin-Sandrow syndrome	disease	skos:closeMatch	ORPHA:2378	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Leber congenital amaurosis 18	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lethal congenital contracture syndrome 6	disease	skos:closeMatch	ORPHA:294965	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lethal congenital contracture syndrome 7	disease	skos:closeMatch	ORPHA:294965�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lethal congenital contracture syndrome 8	disease	skos:closeMatch	ORPHA:294965�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lethal congenital contracture syndrome 9	disease	skos:closeMatch	ORPHA:294965	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Leukodystrophy, hypomyelinating, 10	disease	skos:closeMatch	ORPHA:289494	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Leukodystrophy, hypomyelinating, 11	disease	skos:closeMatch	ORPHA:289494	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Leukodystrophy, hypomyelinating, 9	disease	skos:closeMatch	ORPHA:289494	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Limb-girdle muscular dystrophy 1F	disease	skos:closeMatch	ORPHA:55595	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Limb-girdle muscular dystrophy 1G	disease	skos:closeMatch	ORPHA:55596	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Lipodystrophy, familial partial, 6	disease	skos:closeMatch	ORPHA:98306	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Lipoyltransferase 1 deficiency	disease	skos:closeMatch	ORPHA:401862�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lissencephaly 6, with microcephaly	disease	skos:closeMatch	ORPHA:48471	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lissencephaly 7, with cerebellar hypoplasia	disease	skos:closeMatch	ORPHA:86823	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Long QT syndrome 14	disease	skos:closeMatch	ORPHA:768	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Long QT syndrome 15	disease	skos:closeMatch	ORPHA:768	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Lymphedema, hereditary, 1D	disease	skos:closeMatch	ORPHA:79452	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
MEND syndrome	disease	skos:closeMatch	ORPHA:401973	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Macular degeneration, early-onset	disease	skos:closeMatch	EFO:0001365	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Macular dystrophy with central cone involvement	disease	skos:closeMatch	EFO:0001365	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Macular dystrophy, vitelliform, 4	disease	skos:closeMatch	ORPHA:99000	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Macular dystrophy, vitelliform, 5	disease	skos:closeMatch	ORPHA:99000	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mandibulofacial dysostosis with alopecia	disease	skos:closeMatch	ORPHA:155899	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Marden-Walker syndrome	disease	skos:closeMatch	ORPHA:2461	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Maturity-onset diabetes of the young 13	disease	skos:closeMatch	ORPHA:552	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Maturity-onset diabetes of the young 14	disease	skos:closeMatch	ORPHA:552	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Meckel syndrome 12	disease	skos:closeMatch	ORPHA:564	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 2	disease	skos:closeMatch	ORPHA:83473	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 3	disease	skos:closeMatch	ORPHA:83473	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Melanocytic nevus syndrome, congenital	disease	skos:closeMatch	ORPHA:626	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Melanoma, cutaneous malignant 10	disease	skos:closeMatch	EFO:0000389	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Meningioma	disease	skos:closeMatch	ORPHA:2495	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, X-linked 100	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, X-linked 101	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, X-linked 102	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Mental retardation, X-linked 12	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Mental retardation, X-linked 99	disease	skos:closeMatch	ORPHA:777	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal dominant 24	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal dominant 26	disease	skos:closeMatch	ORPHA:352490	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal dominant 27	disease	skos:closeMatch	ORPHA:1465	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal dominant 29	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 30	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 33	disease	skos:closeMatch	ORPHA:2514�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 34	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 35	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 36	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 37	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 38	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal dominant 39	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Mental retardation, autosomal dominant 40	disease	skos:closeMatch	ORPHA:178469	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Mental retardation, autosomal recessive 42	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal recessive 43	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal recessive 44	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal recessive 45	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mental retardation, autosomal recessive 46	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal recessive 47	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal recessive 48	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mental retardation, autosomal recessive 50	disease	skos:closeMatch	ORPHA:88616	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Metaphyseal dysplasia, Spahr type	disease	skos:closeMatch	ORPHA:2501	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Microcephaly 12, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Microcephaly 13, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Microcephaly 14, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Microcephaly 15, primary, autosomal recessive	disease	skos:closeMatch	ORPHA:2512	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Microcephaly and chorioretinopathy, autosomal recessive, 2	disease	skos:closeMatch	ORPHA:808	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Microcephaly and chorioretinopathy, autosomal recessive, 3	disease	skos:closeMatch	ORPHA:2518	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Microcephaly, short stature, and impaired glucose metabolism	disease	skos:closeMatch	ORPHA:391408	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Microphthalmia, isolated, with coloboma, 10	disease	skos:closeMatch	ORPHA:98938	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Microphthalmia, syndromic, 13	disease	skos:closeMatch	ORPHA:202948	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Microphthalmia, syndromic, 14	disease	skos:closeMatch	ORPHA:202948	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mirror movements 3	disease	skos:closeMatch	ORPHA:238722	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mitochondrial complex III deficiency, nuclear 7	disease	skos:closeMatch	ORPHA:1460	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mitochondrial complex III deficiency, nuclear 8	disease	skos:closeMatch	ORPHA:1460	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Mitochondrial complex III deficiency, nuclear 9	disease	skos:closeMatch	ORPHA:1460	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mitochondrial myopathy with lactic acidosis	disease	skos:closeMatch	ORPHA:2597	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Mitochondrial short-chain enoyl-CoA hydratase 1 deficiency	disease	skos:closeMatch	ORPHA:506	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Monocarboxylate transporter 1 deficiency	disease	skos:closeMatch	ORPHA:165991	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Moyamoya disease 6 with achalasia	disease	skos:closeMatch	ORPHA:401945	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Muscular dystrophy-dystroglycanopathy congenital with brain and eye anomalies A9	disease	skos:closeMatch	ORPHA:899	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Muscular dystrophy-dystroglycanopathy limb-girdle C7	disease	skos:closeMatch	ORPHA:352479	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Myasthenic syndrome, congenital, 11, associated with acetylcholine receptor deficiency	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 17	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 18	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 2A, slow-channel	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 2C, associated with acetylcholine receptor deficiency	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 3A, slow-channel	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 3B, fast-channel	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 3C, associated with acetylcholine receptor deficiency	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 4A, slow-channel	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 4B, fast-channel	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 7, presynaptic	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, 8	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Myasthenic syndrome, congenital, 9, associated with acetylcholine receptor deficiency	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, with tubular aggregates, 3	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myasthenic syndrome, congenital, without tubular aggregates	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myoclonic-atonic epilepsy	disease	skos:closeMatch	ORPHA:1942	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Myopathy, centronuclear, 5	disease	skos:closeMatch	ORPHA:169186	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Myopathy, lactic acidosis, and sideroblastic anemia 3	disease	skos:closeMatch	ORPHA:2598	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myopathy, tubular aggregate, 2	disease	skos:closeMatch	ORPHA:2593	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Myopathy, vacuolar, with CASQ1 aggregates	disease	skos:closeMatch	ORPHA:88635	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Myopia 24, autosomal dominant	disease	skos:closeMatch	EFO:0003927	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Nanophthalmos 4	disease	skos:closeMatch	EFO:0005569	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Nemaline myopathy 10	disease	skos:closeMatch	ORPHA:607	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Nemaline myopathy 9	disease	skos:closeMatch	ORPHA:607	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Nephronophthisis 18	disease	skos:closeMatch	ORPHA:655	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Nephronophthisis 19	disease	skos:closeMatch	ORPHA:655	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Nephrotic syndrome 10	disease	skos:closeMatch	EFO:0004255	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Neu-Laxova syndrome 1	disease	skos:closeMatch	ORPHA:2671	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Neu-Laxova syndrome 2	disease	skos:closeMatch	ORPHA:2671	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Neuropathy, hereditary motor and sensory, 6B	disease	skos:closeMatch	ORPHA:90120	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Neuropathy, hereditary sensory and autonomic, 8	disease	skos:closeMatch	ORPHA:140477	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Neutropenia, severe congenital 6, autosomal recessive	disease	skos:closeMatch	ORPHA:42738	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Night blindness, congenital stationary, 1G	disease	skos:closeMatch	ORPHA:215	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Noonan syndrome 10	disease	skos:closeMatch	ORPHA:648	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Noonan syndrome 9	disease	skos:closeMatch	ORPHA:648	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Oliver-McFarlane syndrome	disease	skos:closeMatch	ORPHA:3363	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Olmsted syndrome, X-linked	disease	skos:closeMatch	ORPHA:659	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Oocyte maturation defect	disease	skos:closeMatch	ORPHA:404466	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Opitz GBBB syndrome 2	disease	skos:closeMatch	ORPHA:2745	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Orofaciodigital syndrome 14	disease	skos:closeMatch	ORPHA:369902	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Orofaciodigital syndrome 6	disease	skos:closeMatch	ORPHA:2754	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Osteogenesis imperfecta 16	disease	skos:closeMatch	ORPHA:666	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Osteogenesis imperfecta 17	disease	skos:closeMatch	ORPHA:666	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Ovarian dysgenesis 4	disease	skos:closeMatch	ORPHA:243	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Pachyonychia congenita 3	disease	skos:closeMatch	ORPHA:2309	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Pachyonychia congenita 4	disease	skos:closeMatch	ORPHA:2309	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Palmoplantar keratoderma, non-epidermolytic, focal 2	disease	skos:closeMatch	ORPHA:2337	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Palmoplantar keratoderma, non-epidermolytic, focal or diffuse	disease	skos:closeMatch	ORPHA:2337	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Pancreatic agenesis 2	disease	skos:closeMatch	ORPHA:2805	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Peeling skin syndrome 3	disease	skos:closeMatch	ORPHA:263548	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Perrault syndrome 5	disease	skos:closeMatch	ORPHA:2855	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Pettigrew syndrome	disease	skos:closeMatch	ORPHA:1568	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Pituitary adenoma, growth hormone-secreting, 2	disease	skos:closeMatch	EFO:0004125	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Polyglucosan body myopathy 1 with or without immunodeficiency	disease	skos:closeMatch	ORPHA:397937	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Polyglucosan body myopathy 2	disease	skos:closeMatch	ORPHA:397937	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Polymicrogyria, bilateral perisylvian, autosomal recessive	disease	skos:closeMatch	ORPHA:98889	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Polymicrogyria, bilateral temporooccipital	disease	skos:closeMatch	ORPHA:268940	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis	disease	skos:closeMatch	ORPHA:98889	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Pontocerebellar hypoplasia 1C	disease	skos:closeMatch	ORPHA:2254	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Pontocerebellar hypoplasia 2E	disease	skos:closeMatch	ORPHA:247198	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Pontocerebellar hypoplasia 5	disease	skos:closeMatch	ORPHA:166068	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Pontocerebellar hypoplasia 9	disease	skos:closeMatch	ORPHA:369920	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Poretti-Boltshauser syndrome	disease	skos:closeMatch	ORPHA:370022	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Porokeratosis 8, disseminated superficial actinic type	disease	skos:closeMatch	ORPHA:79152	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Premature ovarian failure 8	disease	skos:closeMatch	EFO:0004266	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Premature ovarian failure 9	disease	skos:closeMatch	EFO:0004266	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Primary pigmented nodular adrenocortical disease 4	disease	skos:closeMatch	ORPHA:189439	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Primrose syndrome	disease	skos:closeMatch	ORPHA:3042	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 2	disease	skos:closeMatch	ORPHA:329336	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Pseudohyperkalemia, familial, 2, due to red cell leak	disease	skos:closeMatch	ORPHA:90044	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Psoriasis 15, pustular	disease	skos:closeMatch	ORPHA:247353	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Pulmonary fibrosis, and/or bone marrow failure, telomere-related, 3	disease	skos:closeMatch	EFO:0000768	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Pulmonary fibrosis, and/or bone marrow failure, telomere-related, 4	disease	skos:closeMatch	EFO:0000768	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Retinal dystrophy and obesity	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Retinal dystrophy with inner retinal dysfunction and ganglion cell abnormalities	disease	skos:closeMatch	ORPHA:397758	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Retinal dystrophy, early-onset, with or without pituitary dysfunction	disease	skos:closeMatch	ORPHA:71862	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Retinitis pigmentosa 70	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Retinitis pigmentosa 71	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Retinitis pigmentosa 72	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Retinitis pigmentosa 73	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Retinitis pigmentosa 74	disease	skos:closeMatch	ORPHA:791	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Robinow syndrome, autosomal dominant 2	disease	skos:closeMatch	ORPHA:3107�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Sacral agenesis with vertebral anomalies	disease	skos:closeMatch	ORPHA:397927	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Seckel syndrome 8	disease	skos:closeMatch	ORPHA:808	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Senior-Loken syndrome 8	disease	skos:closeMatch	ORPHA:3156�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Short stature, auditory canal atresia, mandibular hypoplasia, skeletal abnormalities	disease	skos:closeMatch	ORPHA:397623	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Short-rib thoracic dysplasia 13 with or without polydactyly	disease	skos:closeMatch	ORPHA:474�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Short-rib thoracic dysplasia 14 with polydactyly	disease	skos:closeMatch	ORPHA:93426	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay	disease	skos:closeMatch	ORPHA:369861	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Singleton-Merten syndrome 1	disease	skos:closeMatch	ORPHA:85191	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Singleton-Merten syndrome 2	disease	skos:closeMatch	ORPHA:85191	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spastic ataxia 1, autosomal dominant	disease	skos:closeMatch	ORPHA:251282	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Spastic paraplegia 73, autosomal dominant	disease	skos:closeMatch	ORPHA:100980	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spastic paraplegia 74, autosomal recessive	disease	skos:closeMatch	ORPHA:100981	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Spastic paraplegia 9B, autosomal recessive	disease	skos:closeMatch	ORPHA:100981	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Spermatogenic failure 13	disease	skos:closeMatch	ORPHA:399805	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Spermatogenic failure 14	disease	skos:closeMatch	ORPHA:399805	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Spermatogenic failure, X-linked, 2	disease	skos:closeMatch	ORPHA:399805	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Spinal muscular atrophy, Jokela type	disease	skos:closeMatch	ORPHA:276435	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spinocerebellar ataxia 21	disease	skos:closeMatch	ORPHA:98773	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spinocerebellar ataxia 34	disease	skos:closeMatch	ORPHA:1955	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Spinocerebellar ataxia 41	disease	skos:closeMatch	ORPHA:99	semapv:ManualMappingCuration	Barbara Polka	2015-11-17
Spinocerebellar ataxia, autosomal recessive, 17	disease	skos:closeMatch	ORPHA:1172	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spinocerebellar ataxia, autosomal recessive, 20	disease	skos:closeMatch	ORPHA:397709�	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spondylocostal dysostosis 6, autosomal recessive	disease	skos:closeMatch	ORPHA:2311	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
Spondylometaphyseal dysplasia, Megarbane-Dagher-Melike type	disease	skos:closeMatch	ORPHA:401979	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Spondylometaphyseal dysplasia, Sedaghatian type	disease	skos:closeMatch	ORPHA:93317	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Stormorken syndrome	disease	skos:closeMatch	ORPHA:3204	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Syndactyly, mesoaxial synostotic, with phalangeal reduction	disease	skos:closeMatch	ORPHA:157801	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Tatton-Brown-Rahman syndrome	disease	skos:closeMatch	ORPHA:404443	semapv:ManualMappingCuration	Barbara Polka	2015-08-28
Temple-Baraitser syndrome	disease	skos:closeMatch	EFO:0003847	semapv:ManualMappingCuration	Barbara Polka	2015-08-21
Thyroid cancer, non-medullary, 4	disease	skos:closeMatch	EFO:0000501	semapv:ManualMappingCuration	Barbara Polka	2015-11-24
