#curie_map:
#  BTO: http://purl.obolibrary.org/obo/BTO_
#  CEPH: http://purl.obolibrary.org/obo/CEPH_
#  CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#  CHMO: http://purl.obolibrary.org/obo/CHMO_
#  CL: http://purl.obolibrary.org/obo/CL_
#  CLO: http://purl.obolibrary.org/obo/CLO_
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  ENVO: http://purl.obolibrary.org/obo/ENVO_
#  EO: http://purl.obolibrary.org/obo/EO_
#  FOODON: http://purl.obolibrary.org/obo/FOODON_
#  GO: http://purl.obolibrary.org/obo/GO_
#  MI: http://purl.obolibrary.org/obo/MI_
#  NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  OBI: http://purl.obolibrary.org/obo/OBI_
#  OMIT: http://purl.obolibrary.org/obo/OMIT_
#  PO: http://purl.obolibrary.org/obo/PO_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  VTO: http://purl.obolibrary.org/obo/VTO_
#  bao: http://www.bioassayontology.org/bao#BAO_
#  edam.topic: http://edamontology.org/topic_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/metabolights.sssom.tsv
#mapping_set_description: Curated metabolomics mappings from MetaboLights
#subject_type: rdfs literal
#subject_source: https://www.ebi.ac.uk/metabolights
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Garcinia mangostana	organism	skos:closeMatch	NCBITaxon:58228	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Gas chromatography mass spectrometry	Technology	skos:closeMatch	CHMO:0000497	semapv:ManualMappingCuration	Jiakang Chang	2019-01-07
Geranium pratense	organism	skos:closeMatch	NCBITaxon:487788	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Ginkgo biloba	organism	skos:closeMatch	NCBITaxon:3311	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Glycine max	organism	skos:closeMatch	NCBITaxon:3847	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Glycyrrhiza glabra	organism	skos:closeMatch	NCBITaxon:49827	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Gomphrena	organism	skos:closeMatch	NCBITaxon:169521	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
Gossypium hirsutum	organism	skos:closeMatch	NCBITaxon:3635	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Grain	organismPart	skos:closeMatch	EFO:0006814	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
Grimmia pulvinata	organism	skos:closeMatch	NCBITaxon:115594	semapv:ManualMappingCuration	Jiakang Chang	2018-09-28
HCC-1937 cell	organismPart	skos:closeMatch	EFO:0001174	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
HCC-1954 cell	organismPart	skos:closeMatch	EFO:0001175	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
HCT-116 cell	organismPart	skos:closeMatch	EFO:0002824	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
HEK-293 cell	organismPart	skos:closeMatch	BTO:0000007	semapv:ManualMappingCuration	Zoe May Pendlington	2018-10-01
