#curie_map:
#  BTO: http://purl.obolibrary.org/obo/BTO_
#  CL: http://purl.obolibrary.org/obo/CL_
#  CLO: http://purl.obolibrary.org/obo/CLO_
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  EO: http://purl.obolibrary.org/obo/EO_
#  FMA: http://purl.obolibrary.org/obo/FMA_
#  GO: http://purl.obolibrary.org/obo/GO_
#  MONDO: http://purl.obolibrary.org/obo/MONDO_
#  NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#  NCIT: http://purl.obolibrary.org/obo/NCIT_
#  OBI: http://purl.obolibrary.org/obo/OBI_
#  OMIT: http://purl.obolibrary.org/obo/OMIT_
#  PATO: http://purl.obolibrary.org/obo/PATO_
#  PO: http://purl.obolibrary.org/obo/PO_
#  UBERON: http://purl.obolibrary.org/obo/UBERON_
#  UO: http://purl.obolibrary.org/obo/UO_
#  lbo: http://purl.obolibrary.org/obo/LBO_
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/faang.sssom.tsv
#mapping_set_description: FAANG project curated mappings
#subject_type: rdfs literal
#subject_source: https://www.ebi.ac.uk/vg/faang
subject_label	subject_category	predicate_id	object_id	mapping_justification
right eye	organismPart, cellType	skos:closeMatch	UBERON:0004549	semapv:ManualMappingCuration
right lobe of thyroid gland	organismPart, cellType	skos:closeMatch	UBERON:0001119	semapv:ManualMappingCuration
right lung lobe	organismPart, cellType	skos:closeMatch	UBERON:0006518	semapv:ManualMappingCuration
right main bronchus	organismPart, cellType	skos:closeMatch	UBERON:0002177	semapv:ManualMappingCuration
right ovary	organismPart, cellType	skos:closeMatch	UBERON:0002118	semapv:ManualMappingCuration
right uterine tube	organismPart, cellType	skos:closeMatch	UBERON:0001302	semapv:ManualMappingCuration
rumen	organismPart, cellType	skos:closeMatch	UBERON:0000057	semapv:ManualMappingCuration
rumen	organismPart, cellType	skos:closeMatch	UBERON:0007365	semapv:ManualMappingCuration
ruminant reticulum	organismPart, cellType	skos:closeMatch	UBERON:0001255	semapv:ManualMappingCuration
ruminant reticulum	organismPart, cellType	skos:closeMatch	UBERON:0007361	semapv:ManualMappingCuration
ruminant stomach	organismPart, cellType	skos:closeMatch	UBERON:0007366	semapv:ManualMappingCuration
saliva-secreting gland	organismPart, cellType	skos:closeMatch	UBERON:0001044	semapv:ManualMappingCuration
salivary gland	organismPart, cellType	skos:closeMatch	UBERON:0001044	semapv:ManualMappingCuration
salivary gland	organismPart, cellType	skos:closeMatch	UBERON:0001829	semapv:ManualMappingCuration
sartorius	organismPart, cellType	skos:closeMatch	BTO:0001215	semapv:ManualMappingCuration
sciatic nerve	organismPart, cellType	skos:closeMatch	UBERON:0001322	semapv:ManualMappingCuration
sclera	organismPart, cellType	skos:closeMatch	UBERON:0001773	semapv:ManualMappingCuration
semen	organismPart, cellType	skos:closeMatch	CL:0000019	semapv:ManualMappingCuration
semimembranosus	organismPart, cellType	skos:closeMatch	UBERON:0001381	semapv:ManualMappingCuration
semimembranosus muscle	organismPart, cellType	skos:closeMatch	UBERON:0001381	semapv:ManualMappingCuration
seminal plasma	organismPart, cellType	skos:closeMatch	BTO:0001232	semapv:ManualMappingCuration
seminal vesicle	organismPart, cellType	skos:closeMatch	BTO:0001234	semapv:ManualMappingCuration
seminal vesicle	organismPart, cellType	skos:closeMatch	UBERON:0000998	semapv:ManualMappingCuration
semitendinosus	organismPart, cellType	skos:closeMatch	UBERON:0001375	semapv:ManualMappingCuration
serum	organismPart, cellType	skos:closeMatch	BTO:0000133	semapv:ManualMappingCuration
sesamoid bone	organismPart, cellType	skos:closeMatch	UBERON:0001479	semapv:ManualMappingCuration
sexually immature stage	developmentalStage	skos:closeMatch	UBERON:0000112	semapv:ManualMappingCuration
sheep crossbreed	breed	skos:closeMatch	lbo:0001041	semapv:ManualMappingCuration
sinoatrial node	organismPart, cellType	skos:closeMatch	UBERON:0002351	semapv:ManualMappingCuration
skeletal muscle	organismPart, cellType	skos:closeMatch	UBERON:0001134	semapv:ManualMappingCuration
skeletal muscle tissue	organismPart, cellType	skos:closeMatch	UBERON:0001134	semapv:ManualMappingCuration
skeletal muscle tissue of biceps brachii	organismPart, cellType	skos:closeMatch	UBERON:0004502	semapv:ManualMappingCuration
skeletal muscle tissue of biceps brachii'	organismPart, cellType	skos:closeMatch	UBERON:0004502	semapv:ManualMappingCuration
skeletal muscle tissue of internal intercostal muscle	organismPart, cellType	skos:closeMatch	UBERON:0004513	semapv:ManualMappingCuration
skeletal muscle tissue of pectoralis major	organismPart, cellType	skos:closeMatch	UBERON:0004510	semapv:ManualMappingCuration
skin	organismPart, cellType	skos:closeMatch	UBERON:0000014	semapv:ManualMappingCuration
skin fibroblast	cellType	skos:closeMatch	CL:0002620	semapv:ManualMappingCuration
skin of abdomen	organismPart, cellType	skos:closeMatch	UBERON:0001416	semapv:ManualMappingCuration
skin of back	organismPart, cellType	skos:closeMatch	UBERON:0001068	semapv:ManualMappingCuration
skin of body	organismPart, cellType	skos:closeMatch	UBERON:0002097	semapv:ManualMappingCuration
skin of front of neck	organismPart, cellType	skos:closeMatch	UBERON:0010854	semapv:ManualMappingCuration
skin of lip	organismPart, cellType	skos:closeMatch	UBERON:0001458	semapv:ManualMappingCuration
skin of neck	organismPart, cellType	skos:closeMatch	UBERON:0001417	semapv:ManualMappingCuration
small intestine	organismPart, cellType	skos:closeMatch	UBERON:0002108	semapv:ManualMappingCuration
snout	organismPart, cellType	skos:closeMatch	UBERON:0006333	semapv:ManualMappingCuration
soft palate	organismPart, cellType	skos:closeMatch	UBERON:0001733	semapv:ManualMappingCuration
somatic cell	cellType	skos:closeMatch	CL:0002371	semapv:ManualMappingCuration
specimen from organism	material	skos:closeMatch	OBI:0001479	semapv:ManualMappingCuration
sperm	organismPart, cellType	skos:closeMatch	CL:0000019	semapv:ManualMappingCuration
sperm cell	cellType	skos:closeMatch	EFO:0001005	semapv:ManualMappingCuration
spermatozoon	organismPart, cellType	skos:closeMatch	BTO:0001277	semapv:ManualMappingCuration
spinal cord	organismPart, cellType	skos:closeMatch	UBERON:0002240	semapv:ManualMappingCuration
spiral colon	organismPart, cellType	skos:closeMatch	UBERON:0010239	semapv:ManualMappingCuration
spleen	organismPart, cellType	skos:closeMatch	BTO:0001281	semapv:ManualMappingCuration
spleen	organismPart, cellType	skos:closeMatch	UBERON:0002106	semapv:ManualMappingCuration
splenium of the corpus callosum	organismPart, cellType	skos:closeMatch	UBERON:0015708	semapv:ManualMappingCuration
splenocyte	cellType	skos:closeMatch	CL:2000074	semapv:ManualMappingCuration
stem cell	cellType	skos:closeMatch	CL:0000034	semapv:ManualMappingCuration
stomach	organismPart, cellType	skos:closeMatch	UBERON:0000945	semapv:ManualMappingCuration
stomach primordium	organismPart, cellType	skos:closeMatch	UBERON:0012172	semapv:ManualMappingCuration
striated muscle cell	cellType	skos:closeMatch	CL:0000737	semapv:ManualMappingCuration
subcutaneous abdominal adipose tissue	organismPart, cellType	skos:closeMatch	UBERON:0014455	semapv:ManualMappingCuration
subcutaneous adipose	organismPart, cellType	skos:closeMatch	UBERON:0002190	semapv:ManualMappingCuration
subcutaneous adipose tissue	organismPart, cellType	skos:closeMatch	BTO:0004042	semapv:ManualMappingCuration
subcutaneous adipose tissue	organismPart, cellType	skos:closeMatch	UBERON:0002190	semapv:ManualMappingCuration
subcutaneous fat	organismPart, cellType	skos:closeMatch	UBERON:0002190	semapv:ManualMappingCuration
submandibular gland	organismPart, cellType	skos:closeMatch	UBERON:0001736	semapv:ManualMappingCuration
submandibular lymph node	organismPart, cellType	skos:closeMatch	UBERON:0002520	semapv:ManualMappingCuration
supraspinatus	organismPart, cellType	skos:closeMatch	UBERON:0002383	semapv:ManualMappingCuration
sus scrofa	breed	skos:closeMatch	NCBITaxon:9823	semapv:ManualMappingCuration
suspensory ligament	organismPart, cellType	skos:closeMatch	UBERON:0008841	semapv:ManualMappingCuration
synovial fluid	organismPart, cellType	skos:closeMatch	UBERON:0001090	semapv:ManualMappingCuration
synovial membrane	organismPart, cellType	skos:closeMatch	FMA:66762	semapv:ManualMappingCuration
synovial membrane of synovial joint	organismPart, cellType	skos:closeMatch	UBERON:0002018	semapv:ManualMappingCuration
synovial tissues	organismPart, cellType	skos:closeMatch	UBERON:0007616	semapv:ManualMappingCuration
synovium	organismPart, cellType	skos:closeMatch	UBERON:0007616	semapv:ManualMappingCuration
tail	organismPart, cellType	skos:closeMatch	UBERON:0002415	semapv:ManualMappingCuration
telencephalon	organismPart, cellType	skos:closeMatch	UBERON:0001893	semapv:ManualMappingCuration
temporal cortex	organismPart, cellType	skos:closeMatch	UBERON:0016538	semapv:ManualMappingCuration
tendon	organismPart, cellType	skos:closeMatch	UBERON:0000043	semapv:ManualMappingCuration
terminal part of digestive tract	organismPart, cellType	skos:closeMatch	UBERON:0006866	semapv:ManualMappingCuration
testes	organismPart, cellType	skos:closeMatch	UBERON:0000473	semapv:ManualMappingCuration
testis	organismPart, cellType	skos:closeMatch	BTO:0001363	semapv:ManualMappingCuration
testis	organismPart, cellType	skos:closeMatch	UBERON:0000473	semapv:ManualMappingCuration
thalamus	organismPart, cellType	skos:closeMatch	UBERON:0001897	semapv:ManualMappingCuration
theca folliculi	organismPart, cellType	skos:closeMatch	BTO:0002853	semapv:ManualMappingCuration
thoracic aorta	organismPart, cellType	skos:closeMatch	UBERON:0001515	semapv:ManualMappingCuration
thoracic part of esophagus	organismPart, cellType	skos:closeMatch	UBERON:0035216	semapv:ManualMappingCuration
thoracic spinal cord	organismPart, cellType	skos:closeMatch	UBERON:0003038	semapv:ManualMappingCuration
thymus	organismPart, cellType	skos:closeMatch	BTO:0001374	semapv:ManualMappingCuration
thymus	organismPart, cellType	skos:closeMatch	UBERON:0002370	semapv:ManualMappingCuration
thyroid	organismPart, cellType	skos:closeMatch	UBERON:0002046	semapv:ManualMappingCuration
thyroid gland	organismPart, cellType	skos:closeMatch	BTO:0001379	semapv:ManualMappingCuration
thyroid gland	organismPart, cellType	skos:closeMatch	UBERON:0001609	semapv:ManualMappingCuration
thyroid gland	organismPart, cellType	skos:closeMatch	UBERON:0002046	semapv:ManualMappingCuration
tissue	organismPart, cellType	skos:closeMatch	UBERON:0000479	semapv:ManualMappingCuration
tongue	organismPart, cellType	skos:closeMatch	UBERON:0001723	semapv:ManualMappingCuration
tongue muscle	organismPart, cellType	skos:closeMatch	UBERON:0000378	semapv:ManualMappingCuration
tonsil	organismPart, cellType	skos:closeMatch	UBERON:0002372	semapv:ManualMappingCuration
trabecula carnea of right ventricle	organismPart, cellType	skos:closeMatch	UBERON:0006570	semapv:ManualMappingCuration
trabecular meshwork	organismPart, cellType	skos:closeMatch	EFO:0003077	semapv:ManualMappingCuration
trachea	organismPart, cellType	skos:closeMatch	UBERON:0003126	semapv:ManualMappingCuration
tracheal epithelium	organismPart, cellType	skos:closeMatch	BTO:0001389	semapv:ManualMappingCuration
tricuspid valve	organismPart, cellType	skos:closeMatch	UBERON:0002134	semapv:ManualMappingCuration
trigeminal ganglion	organismPart, cellType	skos:closeMatch	UBERON:0001675	semapv:ManualMappingCuration
trigeminal nerve root	organismPart, cellType	skos:closeMatch	UBERON:0004673	semapv:ManualMappingCuration
trunk	organismPart, cellType	skos:closeMatch	UBERON:0002100	semapv:ManualMappingCuration
umbilical cord	organismPart, cellType	skos:closeMatch	UBERON:0002331	semapv:ManualMappingCuration
upper leg skin	organismPart, cellType	skos:closeMatch	UBERON:0004262	semapv:ManualMappingCuration
ureter	organismPart, cellType	skos:closeMatch	UBERON:0000056	semapv:ManualMappingCuration
urethra	organismPart, cellType	skos:closeMatch	UBERON:0000057	semapv:ManualMappingCuration
urinary bladder	organismPart, cellType	skos:closeMatch	UBERON:0001255	semapv:ManualMappingCuration
urinary bladder	organismPart, cellType	skos:closeMatch	UBERON:0018707	semapv:ManualMappingCuration
urine	organismPart, cellType	skos:closeMatch	UBERON:0001088	semapv:ManualMappingCuration
uterine cervix	organismPart, cellType	skos:closeMatch	UBERON:0000002	semapv:ManualMappingCuration
uterine endometrium - caruncular (contralateral to Corpus Luteum)	organismPart, cellType	skos:closeMatch	UBERON:0035465	semapv:ManualMappingCuration
uterine endometrium - caruncular (ipsilateral to Corpus Luteum)	organismPart, cellType	skos:closeMatch	UBERON:0035465	semapv:ManualMappingCuration
uterine endometrium - intercaruncular (contralateral to Corpus Luteum)	organismPart, cellType	skos:closeMatch	UBERON:0035465	semapv:ManualMappingCuration
uterine endometrium - intercaruncular (ipsilateral to Corpus Luteum)	organismPart, cellType	skos:closeMatch	UBERON:0035465	semapv:ManualMappingCuration
uterine horn	organismPart, cellType	skos:closeMatch	UBERON:0002247	semapv:ManualMappingCuration
uterine tube infundibulum (contralateral to Corpus Luteum)	organismPart, cellType	skos:closeMatch	UBERON:0003984	semapv:ManualMappingCuration
uterine tube infundibulum (ipsilateral to Corpus Luteum)	organismPart, cellType	skos:closeMatch	UBERON:0003984	semapv:ManualMappingCuration
uterine tube magnum	organismPart, cellType	skos:closeMatch	UBERON:0013516	semapv:ManualMappingCuration
uterus	organismPart, cellType	skos:closeMatch	BTO:0001424	semapv:ManualMappingCuration
uterus	organismPart, cellType	skos:closeMatch	UBERON:0000995	semapv:ManualMappingCuration
vagina	organismPart, cellType	skos:closeMatch	UBERON:0000996	semapv:ManualMappingCuration
vas deferens	organismPart, cellType	skos:closeMatch	BTO:0001427	semapv:ManualMappingCuration
vas deferens	organismPart, cellType	skos:closeMatch	UBERON:0001000	semapv:ManualMappingCuration
venous blood	organismPart, cellType	skos:closeMatch	UBERON:0013756	semapv:ManualMappingCuration
ventral lateral sacrocaudal muscle	organismPart, cellType	skos:closeMatch	UBERON:0011472	semapv:ManualMappingCuration
vesicular gland	organismPart, cellType	skos:closeMatch	UBERON:0007194	semapv:ManualMappingCuration
visceral adipose tissue	organismPart, cellType	skos:closeMatch	EFO:0004765	semapv:ManualMappingCuration
visceral fat	organismPart, cellType	skos:closeMatch	UBERON:0035818	semapv:ManualMappingCuration
visual cortex	organismPart, cellType	skos:closeMatch	UBERON:0000411	semapv:ManualMappingCuration
whole blood	organismPart, cellType	skos:closeMatch	UBERON:0000178	semapv:ManualMappingCuration
whole brain	organismPart, cellType	skos:closeMatch	UBERON:0000955	semapv:ManualMappingCuration
wild type	breed	skos:closeMatch	EFO:0005168	semapv:ManualMappingCuration
xiphoid process	organismPart, cellType	skos:closeMatch	UBERON:0002207	semapv:ManualMappingCuration
yellow bone marrow	organismPart, cellType	skos:closeMatch	UBERON:0000332	semapv:ManualMappingCuration
yolk sac	organismPart, cellType	skos:closeMatch	UBERON:0001040	semapv:ManualMappingCuration
young	developmentalStage	skos:closeMatch	UBERON:0000112	semapv:ManualMappingCuration
zone of skin	organismPart, cellType	skos:closeMatch	UBERON:0000014	semapv:ManualMappingCuration
zygote stage	developmentalStage	skos:closeMatch	UBERON:0000106	semapv:ManualMappingCuration
