#curie_map:
#  DOID: http://purl.obolibrary.org/obo/DOID_
#  EFO: http://www.ebi.ac.uk/efo/EFO_
#  HP: http://purl.obolibrary.org/obo/HP_
#  ORPHA: http://www.orpha.net/ORDO/Orphanet_
#  omim: http://identifiers.org/omim/
#mapping_set_id: https://raw.githubusercontent.com/mapping-commons/ebi-text-mappings/main/mappings/cttv.sssom.tsv
#mapping_set_description: Curated disease indication mappings from Open Targets
#subject_type: rdfs literal
#subject_source: https://www.targetvalidation.org
subject_label	subject_category	predicate_id	object_id	mapping_justification	author_label	mapping_date
Combined saposin deficiency	disease	skos:closeMatch	ORPHA:139406	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Common variable immunodeficiency 8, with autoimmunity	disease	skos:closeMatch	ORPHA:445018	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Complement component 8 deficiency type 1	disease	skos:closeMatch	ORPHA:169150	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Complement component 8 deficiency type 2	disease	skos:closeMatch	ORPHA:169150	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Complement factor B deficiency	disease	skos:closeMatch	ORPHA:101992	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Complement factor d deficiency	disease	skos:closeMatch	ORPHA:169467	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cone - rod  dystrophy 12	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone - rod  dystrophy 13	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone dystrophy 4	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone dystrophy-3	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone monochromatism	disease	skos:closeMatch	ORPHA:16	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cone-rod dystrophy	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy (AD)	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy 11	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy 12	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy 15	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy 18	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy 3	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy 9	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cone-rod dystrophy X-linked 3	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cone-rod dystrophy amelogenesis imperfecta	disease	skos:closeMatch	ORPHA:1873	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cone-rod dystrophy, X-linked 1	disease	skos:closeMatch	ORPHA:1872	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital Amegakaryocytic Thrombocytopenia	disease	skos:closeMatch	ORPHA:3319	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital Cataract	disease	skos:closeMatch	ORPHA:91492	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital Cataracts, Facial Dysmorphism, and Neuropathy	disease	skos:closeMatch	ORPHA:48431	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital Contractural Arachnodactyly	disease	skos:closeMatch	ORPHA:115	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital Myasthenic Syndrome	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital absence of salivary gland	disease	skos:closeMatch	ORPHA:86815	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital anomalies of kidney and urinary tract 2	disease	skos:closeMatch	ORPHA:2190	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital bilateral absence of vas deferens	disease	skos:closeMatch	ORPHA:48	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital cataracts	disease	skos:closeMatch	HP:0000519	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital cataracts, hearing loss, and neurodegeneration	disease	skos:closeMatch	ORPHA:300313	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital central hypoventilation	disease	skos:closeMatch	ORPHA:661	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital central hypoventilation	disease	skos:closeMatch	ORPHA:99803	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital disorder of deglycosylation	disease	skos:closeMatch	ORPHA:404454	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital dyserythropoietic anemia type II	disease	skos:closeMatch	ORPHA:98873	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital dyserythropoietic anemia, type IV	disease	skos:closeMatch	ORPHA:293825	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital ectodermal dysplasia of face	disease	skos:closeMatch	ORPHA:1807	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital ectodermal dysplasia of face	disease	skos:closeMatch	ORPHA:398166	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital glucose-galactose malabsorption	disease	skos:closeMatch	ORPHA:35710	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital heart defects, hamartomas of tongue, and polysyndactyly	disease	skos:closeMatch	ORPHA:1338	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital heart defects, multiple types, 4	disease	skos:closeMatch	ORPHA:98722	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital hypomyelinating neuropathy	disease	skos:closeMatch	ORPHA:99951	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital lipomatous overgrowth, vascular malformations, and epidermal nevi	disease	skos:closeMatch	ORPHA:140944	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy (with or without mental retardation) type B5	disease	skos:closeMatch	ORPHA:370959	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy (with or without mental retardation) type B5	disease	skos:closeMatch	ORPHA:370968	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy (with or without mental retardation) type B5	disease	skos:closeMatch	ORPHA:370980	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy with mental retardation, type B1	disease	skos:closeMatch	ORPHA:370959	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy with mental retardation, type B1	disease	skos:closeMatch	ORPHA:370968	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy with mental retardation, type B2	disease	skos:closeMatch	ORPHA:370959	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy with mental retardation, type B2	disease	skos:closeMatch	ORPHA:370968	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy with mental retardation, type B3	disease	skos:closeMatch	ORPHA:370959	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy with mental retardation, type B6	disease	skos:closeMatch	ORPHA:370968	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital muscular dystrophy-dystroglycanopathy without mental retardation, type B4	disease	skos:closeMatch	ORPHA:370980	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital myasthenic syndrome 1B, fast-channel	disease	skos:closeMatch	ORPHA:590	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital neutropenia	disease	skos:closeMatch	ORPHA:42738	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital ocular coloboma	disease	skos:closeMatch	ORPHA:194	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital sensory neuropathy with selective loss of small myelinated fibers	disease	skos:closeMatch	ORPHA:64752	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital short bowel syndrome	disease	skos:closeMatch	ORPHA:2301	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Congenital stationary night blindness, autosomal dominant 1	disease	skos:closeMatch	ORPHA:215	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital stationary night blindness, autosomal dominant 2	disease	skos:closeMatch	ORPHA:215	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Congenital stationary night blindness, autosomal dominant 3	disease	skos:closeMatch	ORPHA:215	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Contractural arachnodactyly, congenital	disease	skos:closeMatch	ORPHA:115	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Coproporphyria	disease	skos:closeMatch	ORPHA:79273	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornea plana 2	disease	skos:closeMatch	ORPHA:53691	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal dystrophy and perceptive deafness	disease	skos:closeMatch	ORPHA:1490	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal dystrophy, Fuchs endothelial, 1	disease	skos:closeMatch	ORPHA:98974	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corneal dystrophy, congenital stromal	disease	skos:closeMatch	ORPHA:101068	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corneal dystrophy, gelatinous drop-like	disease	skos:closeMatch	ORPHA:98957	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corneal dystrophy, lattice type I	disease	skos:closeMatch	ORPHA:98964	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corneal dystrophy, posterior polymorphous, 2	disease	skos:closeMatch	ORPHA:98973	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal dystrophy, posterior polymorphous, 3	disease	skos:closeMatch	ORPHA:98973	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corneal endothelial dystrophy type 2	disease	skos:closeMatch	ORPHA:293603	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal epithelial dystrophy	disease	skos:closeMatch	ORPHA:98956	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal fleck dystrophy	disease	skos:closeMatch	ORPHA:98970	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corneal fragility keratoglobus, blue sclerae AND joint hypermobility	disease	skos:closeMatch	ORPHA:90354	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal intraepithelial dyskeratosis and ectodermal dysplasia	disease	skos:closeMatch	ORPHA:352662	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corneal opacification with other ocular anomalies	disease	skos:closeMatch	ORPHA:289499	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cornelia de Lange syndrome 1	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 1,  (includes microcephaly)	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 2	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 3	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 3,  (includes microcephaly)	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 4	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 4,  (includes microcephaly)	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 5	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cornelia de Lange syndrome 5,  (includes Small head circumference)	disease	skos:closeMatch	ORPHA:199	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corpus callosum, agenesis of, with mental retardation, ocular coloboma, and micrognathia	disease	skos:closeMatch	ORPHA:52055	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corpus callosum, partial agenesis of, X-linked	disease	skos:closeMatch	ORPHA:1497	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical Dysplasia-Focal Epilepsy Syndrome	disease	skos:closeMatch	ORPHA:163681	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cortical dysplasia, complex, with other brain malformations 1	disease	skos:closeMatch	ORPHA:300570	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical dysplasia, complex, with other brain malformations 2	disease	skos:closeMatch	ORPHA:183506	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical dysplasia, complex, with other brain malformations 3	disease	skos:closeMatch	ORPHA:183506	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical dysplasia, complex, with other brain malformations 4	disease	skos:closeMatch	ORPHA:183506	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical dysplasia, complex, with other brain malformations 5	disease	skos:closeMatch	ORPHA:183506	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical dysplasia, complex, with other brain malformations 6	disease	skos:closeMatch	ORPHA:183506	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortical dysplasia-focal epilepsy syndrome	disease	skos:closeMatch	ORPHA:163681	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cortical malformations, occipital	disease	skos:closeMatch	ORPHA:280640	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Corticosterone methyloxidase type 1 deficiency	disease	skos:closeMatch	ORPHA:427	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Corticosterone methyloxidase type 2 deficiency	disease	skos:closeMatch	ORPHA:427	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortisone reductase deficiency 1	disease	skos:closeMatch	ORPHA:168588	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cortisone reductase deficiency 2	disease	skos:closeMatch	ORPHA:168588	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Costello Syndrome	disease	skos:closeMatch	ORPHA:3071	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cousin syndrome	disease	skos:closeMatch	ORPHA:93333	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cowchock syndrome	disease	skos:closeMatch	ORPHA:101078	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cowden Syndrome	disease	skos:closeMatch	ORPHA:201	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cowden syndrome 1	disease	skos:closeMatch	ORPHA:201	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cowden syndrome 2	disease	skos:closeMatch	ORPHA:201	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cowden syndrome 3	disease	skos:closeMatch	ORPHA:201	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniodiaphyseal dysplasia, autosomal dominant	disease	skos:closeMatch	ORPHA:1513	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cranioectodermal dysplasia	disease	skos:closeMatch	ORPHA:1515	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cranioectodermal dysplasia 1	disease	skos:closeMatch	ORPHA:1515	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cranioectodermal dysplasia 2	disease	skos:closeMatch	ORPHA:1515	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cranioectodermal dysplasia 4	disease	skos:closeMatch	ORPHA:1515	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome	disease	skos:closeMatch	ORPHA:1394	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Craniofacial malformations, asymmetric, with polysyndactyly and abnormal skin and gut development	disease	skos:closeMatch	ORPHA:1553	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Craniofacial-deafness-hand syndrome	disease	skos:closeMatch	ORPHA:1529	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniofrontonasal dysplasia	disease	skos:closeMatch	ORPHA:1520	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniometaphyseal dysplasia	disease	skos:closeMatch	ORPHA:1522	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniometaphyseal dysplasia, autosomal dominant	disease	skos:closeMatch	ORPHA:1522	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Craniometaphyseal dysplasia, autosomal recessive	disease	skos:closeMatch	ORPHA:1522	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniometaphyseal dysplasia, autosomal recessive type	disease	skos:closeMatch	ORPHA:1522	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cranioosteoarthropathy	disease	skos:closeMatch	ORPHA:1525	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis	disease	skos:closeMatch	ORPHA:1531	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis 3	disease	skos:closeMatch	ORPHA:1531	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis 4	disease	skos:closeMatch	ORPHA:1531	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis 6	disease	skos:closeMatch	ORPHA:1531	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis And Dental Anomalies	disease	skos:closeMatch	ORPHA:284149	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis and dental anomalies	disease	skos:closeMatch	ORPHA:284149	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Craniosynostosis, type 2	disease	skos:closeMatch	ORPHA:1541	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Creatine phosphokinase, elevated serum	disease	skos:closeMatch	ORPHA:206599	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Creutzfeldt-Jakob disease	disease	skos:closeMatch	EFO:0004226	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Crigler-Najjar syndrome, type II	disease	skos:closeMatch	ORPHA:79235	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Crouzon Syndrome	disease	skos:closeMatch	ORPHA:207	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Crouzon syndrome	disease	skos:closeMatch	ORPHA:207	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Crouzon syndrome with acanthosis nigricans	disease	skos:closeMatch	ORPHA:93262	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cryptorchidism, unilateral or bilateral	disease	skos:closeMatch	EFO:0004562	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Culler-Jones syndrome	disease	skos:closeMatch	ORPHA:420584	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Currarino syndrome	disease	skos:closeMatch	ORPHA:1552	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cutaneous telangiectasia and cancer syndrome, familial	disease	skos:closeMatch	ORPHA:313846	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cutis laxa, autosomal dominant 3	disease	skos:closeMatch	ORPHA:90348	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cyanosis, transient neonatal	disease	skos:closeMatch	ORPHA:280615	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cystic Fibrosis	disease	skos:closeMatch	ORPHA:586	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cystic fibrosis	disease	skos:closeMatch	ORPHA:586	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cystinosis, nephropathic	disease	skos:closeMatch	ORPHA:213	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cystinosis, ocular nonnephropathic	disease	skos:closeMatch	ORPHA:213	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
Cystinuria	disease	skos:closeMatch	ORPHA:214	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Cytochrome c oxidase deficiency	disease	skos:closeMatch	ORPHA:254905	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
Czech dysplasia metatarsal type	disease	skos:closeMatch	ORPHA:137678	semapv:ManualMappingCuration	Gautier Koscielny	2017-06-06
D-2-hydroxyglutaric aciduria	disease	skos:closeMatch	ORPHA:79315	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
D-2-hydroxyglutaric aciduria 2	disease	skos:closeMatch	ORPHA:79315	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
D-glyceric aciduria	disease	skos:closeMatch	ORPHA:941	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
DEAFNESS, NONSYNDROMIC SENSORINEURAL, MITOCHONDRIAL	disease	skos:closeMatch	ORPHA:90641	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
DESMOSTEROLOSIS	disease	skos:closeMatch	ORPHA:35107	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
DIAMOND-BLACKFAN ANEMIA 1	disease	skos:closeMatch	ORPHA:124	semapv:ManualMappingCuration	Denise Carvalho-Silva, Ian Dunham, Gautier Koscielny, Naveen Aranganathan	2017-05-24
